Borough,Grade,Year,Category,Number Tested,Mean Scale Score,Level1Count,Level1Percentage,Level2Count,Level2Percentage,Level3Count,Level3Percentage,Level4Count,Level4Percentage,Level3And4Count,Level3And4Percentage
STATEN ISLAND,5,2015,Black,575,288,260,45.2,235,40.9,69,12,11,1.9,80,13.9
STATEN ISLAND,5,2015,Hispanic,1112,294,437,39.3,443,39.8,170,15.3,62,5.6,232,20.9
STATEN ISLAND,5,2015,White,2339,311,480,20.5,883,37.8,621,26.5,355,15.2,976,41.7
STATEN ISLAND,6,2013,Asian,318,314,39,12.3,133,41.8,72,22.6,74,23.3,146,45.9
STATEN ISLAND,6,2013,Black,533,277,295,55.3,185,34.7,36,6.8,17,3.2,53,9.9
STATEN ISLAND,6,2013,Hispanic,1033,286,429,41.5,465,45,84,8.1,55,5.3,139,13.5
STATEN ISLAND,6,2013,White,2172,308,408,18.8,967,44.5,424,19.5,373,17.2,797,36.7
STATEN ISLAND,6,2014,Asian,360,321,28,7.8,129,35.8,93,25.8,110,30.6,203,56.4
STATEN ISLAND,6,2014,Black,500,287,201,40.2,220,44,53,10.6,26,5.2,79,15.8
STATEN ISLAND,6,2014,Hispanic,1034,292,322,31.1,520,50.3,124,12,68,6.6,192,18.6
STATEN ISLAND,6,2014,White,2233,311,292,13.1,1023,45.8,475,21.3,443,19.8,918,41.1
STATEN ISLAND,6,2015,Asian,336,323,34,10.1,107,31.8,76,22.6,119,35.4,195,58
STATEN ISLAND,6,2015,Black,522,287,223,42.7,206,39.5,59,11.3,34,6.5,93,17.8
STATEN ISLAND,6,2015,Hispanic,1035,294,353,34.1,459,44.3,126,12.2,97,9.4,223,21.5
STATEN ISLAND,6,2015,White,2278,314,319,14,923,40.5,515,22.6,521,22.9,1036,45.5
STATEN ISLAND,7,2013,Asian,352,317,47,13.4,121,34.4,132,37.5,52,14.8,184,52.3
STATEN ISLAND,7,2013,Black,561,283,299,53.3,185,33,63,11.2,14,2.5,77,13.7
STATEN ISLAND,7,2013,Hispanic,1022,289,419,41,426,41.7,160,15.7,17,1.7,177,17.3
STATEN ISLAND,7,2013,White,2301,308,482,20.9,951,41.3,670,29.1,198,8.6,868,37.7
STATEN ISLAND,7,2014,Asian,327,315,47,14.4,111,33.9,119,36.4,50,15.3,169,51.7
STATEN ISLAND,7,2014,Black,496,282,255,51.4,172,34.7,61,12.3,8,1.6,69,13.9
STATEN ISLAND,7,2014,Hispanic,1014,288,458,45.2,383,37.8,154,15.2,19,1.9,173,17.1
STATEN ISLAND,7,2014,White,2150,308,409,19,857,39.9,668,31.1,216,10,884,41.1
STATEN ISLAND,7,2015,Asian,363,320,40,11,93,25.6,173,47.7,57,15.7,230,63.4
STATEN ISLAND,7,2015,Black,506,286,240,47.4,182,36,75,14.8,9,1.8,84,16.6
STATEN ISLAND,7,2015,Hispanic,1028,291,396,38.5,409,39.8,202,19.6,21,2,223,21.7
STATEN ISLAND,7,2015,White,2209,311,394,17.8,764,34.6,821,37.2,230,10.4,1051,47.6
STATEN ISLAND,8,2013,Asian,327,316,44,13.5,99,30.3,116,35.5,68,20.8,184,56.3
STATEN ISLAND,8,2013,Black,590,280,308,52.2,195,33.1,66,11.2,21,3.6,87,14.7
STATEN ISLAND,8,2013,Hispanic,1005,289,399,39.7,401,39.9,156,15.5,49,4.9,205,20.4
STATEN ISLAND,8,2013,White,2262,307,397,17.6,975,43.1,628,27.8,262,11.6,890,39.3
STATEN ISLAND,8,2014,Asian,359,319,41,11.4,108,30.1,129,35.9,81,22.6,210,58.5
STATEN ISLAND,8,2014,Black,531,284,240,45.2,205,38.6,68,12.8,18,3.4,86,16.2
STATEN ISLAND,8,2014,Hispanic,1020,291,343,33.6,451,44.2,188,18.4,38,3.7,226,22.2
STATEN ISLAND,8,2014,White,2264,310,306,13.5,949,41.9,736,32.5,273,12.1,1009,44.6
STATEN ISLAND,8,2015,Asian,341,321,34,10,92,27,135,39.6,80,23.5,215,63
STATEN ISLAND,8,2015,Black,508,290,190,37.4,210,41.3,91,17.9,17,3.3,108,21.3
STATEN ISLAND,8,2015,Hispanic,1002,296,286,28.5,440,43.9,224,22.4,52,5.2,276,27.5
STATEN ISLAND,8,2015,White,2078,314,264,12.7,682,32.8,773,37.2,359,17.3,1132,54.5
STATEN ISLAND,All Grades,2013,Asian,2069,318,265,12.8,716,34.6,687,33.2,401,19.4,1088,52.6
STATEN ISLAND,All Grades,2013,Black,3552,283,1811,51,1233,34.7,414,11.7,94,2.6,508,14.3
STATEN ISLAND,All Grades,2013,Hispanic,6560,290,2729,41.6,2642,40.3,964,14.7,225,3.4,1189,18.1
STATEN ISLAND,All Grades,2013,White,14054,309,2808,20,5712,40.6,4005,28.5,1529,10.9,5534,39.4
STATEN ISLAND,All Grades,2014,Asian,2013,320,247,12.3,645,32,673,33.4,448,22.3,1121,55.7
STATEN ISLAND,All Grades,2014,Black,3233,286,1477,45.7,1201,37.1,458,14.2,97,3,555,17.2
STATEN ISLAND,All Grades,2014,Hispanic,6629,291,2562,38.6,2707,40.8,1077,16.2,283,4.3,1360,20.5
STATEN ISLAND,All Grades,2014,White,13779,310,2503,18.2,5427,39.4,4108,29.8,1741,12.6,5849,42.4
STATEN ISLAND,All Grades,2015,Asian,2010,321,218,10.8,605,30.1,722,35.9,465,23.1,1187,59.1
STATEN ISLAND,All Grades,2015,Black,3204,288,1413,44.1,1213,37.9,462,14.4,116,3.6,578,18
STATEN ISLAND,All Grades,2015,Hispanic,6710,293,2496,37.2,2679,39.9,1197,17.8,338,5,1535,22.9
STATEN ISLAND,All Grades,2015,White,13409,312,2389,17.8,4792,35.7,4158,31,2070,15.4,6228,46.4
