Borough,Grade,Year,Category,Number Tested,Mean Scale Score,Level1Count,Level1Percentage,Level2Count,Level2Percentage,Level3Count,Level3Percentage,Level4Count,Level4Percentage,Level3And4Count,Level3And4Percentage
BRONX,6,2014,EP,10867,291,4336,39.9,4094,37.7,1490,13.7,947,8.7,2437,22.4
BRONX,6,2014,Former ELL,776,295,256,33,347,44.7,109,14,64,8.2,173,22.3
BRONX,6,2015,ELL,2496,265,1757,70.4,606,24.3,105,4.2,28,1.1,133,5.3
BRONX,6,2015,EP,10864,291,4355,40.1,3880,35.7,1613,14.8,1016,9.4,2629,24.2
BRONX,6,2015,Former ELL,785,293,271,34.5,359,45.7,112,14.3,43,5.5,155,19.7
BRONX,7,2013,ELL,2464,261,2091,84.9,319,12.9,46,1.9,8,0.3,54,2.2
BRONX,7,2013,EP,12098,286,6684,55.2,3742,30.9,1375,11.4,297,2.5,1672,13.8
BRONX,7,2013,Former ELL,1006,287,586,58.3,321,31.9,92,9.1,7,0.7,99,9.8
BRONX,7,2014,ELL,2606,265,2149,82.5,393,15.1,58,2.2,6,0.2,64,2.5
BRONX,7,2014,EP,11369,292,5622,49.5,3793,33.4,1566,13.8,388,3.4,1954,17.2
BRONX,7,2014,Former ELL,861,293,416,48.3,339,39.4,88,10.2,18,2.1,106,12.3
BRONX,7,2015,ELL,2653,263,2137,80.6,424,16,86,3.2,6,0.2,92,3.5
BRONX,7,2015,EP,10963,293,4986,45.5,3782,34.5,1662,15.2,533,4.9,2195,20
BRONX,7,2015,Former ELL,825,294,362,43.9,341,41.3,103,12.5,19,2.3,122,14.8
BRONX,8,2013,ELL,2863,267,2056,71.8,686,24,113,3.9,8,0.3,121,4.2
BRONX,8,2013,EP,12219,286,5857,47.9,4585,37.5,1420,11.6,357,2.9,1777,14.5
BRONX,8,2013,Former ELL,535,294,199,37.2,265,49.5,57,10.7,14,2.6,71,13.3
BRONX,8,2014,ELL,2429,263,1799,74.1,541,22.3,78,3.2,11,0.5,89,3.7
BRONX,8,2014,EP,10748,286,5123,47.7,4067,37.8,1236,11.5,322,3,1558,14.5
BRONX,8,2014,Former ELL,508,285,249,49,200,39.4,55,10.8,4,0.8,59,11.6
BRONX,8,2015,ELL,2503,263,1870,74.7,552,22.1,71,2.8,10,0.4,81,3.2
BRONX,8,2015,EP,10520,286,5106,48.5,3812,36.2,1120,10.6,482,4.6,1602,15.2
BRONX,8,2015,Former ELL,507,285,247,48.7,207,40.8,41,8.1,12,2.4,53,10.5
