DBN,School Name,Grade,Year,Category,Number Tested,Mean Scale Score,Level1Count,Level1Percentage,Level2Count,Level2Percentage,Level3Count,Level3Percentage,Level4Count,Level4Percentage,Level3And4Count,Level3And4Percentage
12X061,P.S. 061 FRANCISCO OLLER,3,2015,Male,20,292,9,45,6,30,3,15,2,10,5,25
12X061,P.S. 061 FRANCISCO OLLER,4,2013,Female,27,290,10,37,11,40.7,6,22.2,0,0,6,22.2
12X061,P.S. 061 FRANCISCO OLLER,4,2013,Male,27,288,11,40.7,11,40.7,5,18.5,0,0,5,18.5
12X061,P.S. 061 FRANCISCO OLLER,4,2014,Female,36,297,11,30.6,16,44.4,5,13.9,4,11.1,9,25
12X061,P.S. 061 FRANCISCO OLLER,4,2014,Male,32,292,10,31.3,15,46.9,4,12.5,3,9.4,7,21.9
12X061,P.S. 061 FRANCISCO OLLER,4,2015,Female,25,284,11,44,9,36,3,12,2,8,5,20
12X061,P.S. 061 FRANCISCO OLLER,4,2015,Male,31,286,12,38.7,11,35.5,5,16.1,3,9.7,8,25.8
12X061,P.S. 061 FRANCISCO OLLER,5,2013,Female,26,300,11,42.3,9,34.6,6,23.1,0,0,6,23.1
12X061,P.S. 061 FRANCISCO OLLER,5,2013,Male,33,286,20,60.6,6,18.2,6,18.2,1,3,7,21.2
12X061,P.S. 061 FRANCISCO OLLER,5,2014,Female,30,297,12,40,11,36.7,6,20,1,3.3,7,23.3
12X061,P.S. 061 FRANCISCO OLLER,5,2014,Male,25,295,9,36,10,40,6,24,0,0,6,24
12X061,P.S. 061 FRANCISCO OLLER,5,2015,Female,38,299,11,28.9,12,31.6,13,34.2,2,5.3,15,39.5
12X061,P.S. 061 FRANCISCO OLLER,5,2015,Male,26,297,11,42.3,9,34.6,5,19.2,1,3.8,6,23.1
12X061,P.S. 061 FRANCISCO OLLER,All Grades,2013,Female,89,293,33,37.1,38,42.7,17,19.1,1,1.1,18,20.2
12X061,P.S. 061 FRANCISCO OLLER,All Grades,2013,Male,94,286,45,47.9,32,34,16,17,1,1.1,17,18.1
12X061,P.S. 061 FRANCISCO OLLER,All Grades,2014,Female,93,296,31,33.3,39,41.9,16,17.2,7,7.5,23,24.7
12X061,P.S. 061 FRANCISCO OLLER,All Grades,2014,Male,90,294,31,34.4,38,42.2,14,15.6,7,7.8,21,23.3
12X061,P.S. 061 FRANCISCO OLLER,All Grades,2015,Female,88,293,31,35.2,33,37.5,19,21.6,5,5.7,24,27.3
12X061,P.S. 061 FRANCISCO OLLER,All Grades,2015,Male,77,291,32,41.6,26,33.8,13,16.9,6,7.8,19,24.7
12X066,P.S. 066 SCHOOL OF HIGHER EXPECTATIONS,3,2013,Female,37,284,16,43.2,17,45.9,4,10.8,0,0,4,10.8
12X066,P.S. 066 SCHOOL OF HIGHER EXPECTATIONS,3,2013,Male,40,295,12,30,19,47.5,9,22.5,0,0,9,22.5
12X066,P.S. 066 SCHOOL OF HIGHER EXPECTATIONS,3,2014,Female,52,284,22,42.3,24,46.2,6,11.5,0,0,6,11.5
12X066,P.S. 066 SCHOOL OF HIGHER EXPECTATIONS,3,2014,Male,44,283,21,47.7,15,34.1,5,11.4,3,6.8,8,18.2
12X066,P.S. 066 SCHOOL OF HIGHER EXPECTATIONS,3,2015,Female,59,273,37,62.7,15,25.4,6,10.2,1,1.7,7,11.9
12X066,P.S. 066 SCHOOL OF HIGHER EXPECTATIONS,3,2015,Male,45,272,33,73.3,6,13.3,5,11.1,1,2.2,6,13.3
12X066,P.S. 066 SCHOOL OF HIGHER EXPECTATIONS,4,2013,Female,35,284,14,40,17,48.6,4,11.4,0,0,4,11.4
12X066,P.S. 066 SCHOOL OF HIGHER EXPECTATIONS,4,2013,Male,49,285,21,42.9,23,46.9,3,6.1,2,4.1,5,10.2
12X066,P.S. 066 SCHOOL OF HIGHER EXPECTATIONS,4,2014,Female,36,290,10,27.8,18,50,8,22.2,0,0,8,22.2
12X066,P.S. 066 SCHOOL OF HIGHER EXPECTATIONS,4,2014,Male,53,288,18,34,24,45.3,10,18.9,1,1.9,11,20.8
12X066,P.S. 066 SCHOOL OF HIGHER EXPECTATIONS,4,2015,Female,45,277,21,46.7,19,42.2,5,11.1,0,0,5,11.1
12X066,P.S. 066 SCHOOL OF HIGHER EXPECTATIONS,4,2015,Male,41,273,24,58.5,10,24.4,7,17.1,0,0,7,17.1
12X066,P.S. 066 SCHOOL OF HIGHER EXPECTATIONS,5,2013,Female,41,288,21,51.2,16,39,4,9.8,0,0,4,9.8
12X066,P.S. 066 SCHOOL OF HIGHER EXPECTATIONS,5,2013,Male,38,286,23,60.5,8,21.1,7,18.4,0,0,7,18.4
12X066,P.S. 066 SCHOOL OF HIGHER EXPECTATIONS,5,2014,Female,34,293,15,44.1,15,44.1,4,11.8,0,0,4,11.8
12X066,P.S. 066 SCHOOL OF HIGHER EXPECTATIONS,5,2014,Male,46,291,22,47.8,17,37,4,8.7,3,6.5,7,15.2
12X066,P.S. 066 SCHOOL OF HIGHER EXPECTATIONS,5,2015,Female,37,288,19,51.4,13,35.1,4,10.8,1,2.7,5,13.5
12X066,P.S. 066 SCHOOL OF HIGHER EXPECTATIONS,5,2015,Male,54,286,31,57.4,15,27.8,7,13,1,1.9,8,14.8
12X066,P.S. 066 SCHOOL OF HIGHER EXPECTATIONS,All Grades,2013,Female,113,286,51,45.1,50,44.2,12,10.6,0,0,12,10.6
12X066,P.S. 066 SCHOOL OF HIGHER EXPECTATIONS,All Grades,2013,Male,127,289,56,44.1,50,39.4,19,15,2,1.6,21,16.5
12X066,P.S. 066 SCHOOL OF HIGHER EXPECTATIONS,All Grades,2014,Female,122,288,47,38.5,57,46.7,18,14.8,0,0,18,14.8
12X066,P.S. 066 SCHOOL OF HIGHER EXPECTATIONS,All Grades,2014,Male,143,287,61,42.7,56,39.2,19,13.3,7,4.9,26,18.2
12X066,P.S. 066 SCHOOL OF HIGHER EXPECTATIONS,All Grades,2015,Female,141,278,77,54.6,47,33.3,15,10.6,2,1.4,17,12.1
12X066,P.S. 066 SCHOOL OF HIGHER EXPECTATIONS,All Grades,2015,Male,140,278,88,62.9,31,22.1,19,13.6,2,1.4,21,15
12X067,P.S. 067 MOHEGAN SCHOOL,3,2013,Female,51,289,18,35.3,28,54.9,3,5.9,2,3.9,5,9.8
12X067,P.S. 067 MOHEGAN SCHOOL,3,2013,Male,44,292,15,34.1,20,45.5,5,11.4,4,9.1,9,20.5
12X067,P.S. 067 MOHEGAN SCHOOL,3,2014,Female,54,287,22,40.7,29,53.7,3,5.6,0,0,3,5.6
12X067,P.S. 067 MOHEGAN SCHOOL,3,2014,Male,57,289,24,42.1,20,35.1,10,17.5,3,5.3,13,22.8
12X067,P.S. 067 MOHEGAN SCHOOL,3,2015,Female,46,289,15,32.6,23,50,7,15.2,1,2.2,8,17.4
12X067,P.S. 067 MOHEGAN SCHOOL,3,2015,Male,48,287,21,43.8,19,39.6,7,14.6,1,2.1,8,16.7
12X067,P.S. 067 MOHEGAN SCHOOL,4,2013,Female,61,277,33,54.1,24,39.3,3,4.9,1,1.6,4,6.6
12X067,P.S. 067 MOHEGAN SCHOOL,4,2013,Male,55,271,39,70.9,12,21.8,1,1.8,3,5.5,4,7.3
12X067,P.S. 067 MOHEGAN SCHOOL,4,2014,Female,47,287,20,42.6,20,42.6,4,8.5,3,6.4,7,14.9
12X067,P.S. 067 MOHEGAN SCHOOL,4,2014,Male,49,282,25,51,14,28.6,10,20.4,0,0,10,20.4
12X067,P.S. 067 MOHEGAN SCHOOL,4,2015,Female,52,276,28,53.8,21,40.4,3,5.8,0,0,3,5.8
12X067,P.S. 067 MOHEGAN SCHOOL,4,2015,Male,54,280,31,57.4,19,35.2,3,5.6,1,1.9,4,7.4
12X067,P.S. 067 MOHEGAN SCHOOL,5,2013,Female,49,280,31,63.3,14,28.6,4,8.2,0,0,4,8.2
12X067,P.S. 067 MOHEGAN SCHOOL,5,2013,Male,63,272,46,73,14,22.2,3,4.8,0,0,3,4.8
12X067,P.S. 067 MOHEGAN SCHOOL,5,2014,Female,58,280,39,67.2,15,25.9,3,5.2,1,1.7,4,6.9
12X067,P.S. 067 MOHEGAN SCHOOL,5,2014,Male,51,278,34,66.7,14,27.5,1,2,2,3.9,3,5.9
12X067,P.S. 067 MOHEGAN SCHOOL,5,2015,Female,39,289,23,59,12,30.8,2,5.1,2,5.1,4,10.3
12X067,P.S. 067 MOHEGAN SCHOOL,5,2015,Male,40,289,18,45,13,32.5,8,20,1,2.5,9,22.5
12X067,P.S. 067 MOHEGAN SCHOOL,All Grades,2013,Female,161,282,82,50.9,66,41,10,6.2,3,1.9,13,8.1
12X067,P.S. 067 MOHEGAN SCHOOL,All Grades,2013,Male,162,277,100,61.7,46,28.4,9,5.6,7,4.3,16,9.9
12X067,P.S. 067 MOHEGAN SCHOOL,All Grades,2014,Female,159,284,81,50.9,64,40.3,10,6.3,4,2.5,14,8.8
12X067,P.S. 067 MOHEGAN SCHOOL,All Grades,2014,Male,157,283,83,52.9,48,30.6,21,13.4,5,3.2,26,16.6
12X067,P.S. 067 MOHEGAN SCHOOL,All Grades,2015,Female,137,284,66,48.2,56,40.9,12,8.8,3,2.2,15,10.9
12X067,P.S. 067 MOHEGAN SCHOOL,All Grades,2015,Male,142,285,70,49.3,51,35.9,18,12.7,3,2.1,21,14.8
12X092,P.S. 092 BRONX,3,2013,Female,33,276,18,54.5,13,39.4,2,6.1,0,0,2,6.1
12X092,P.S. 092 BRONX,3,2013,Male,58,262,42,72.4,14,24.1,2,3.4,0,0,2,3.4
12X092,P.S. 092 BRONX,3,2014,Female,41,257,33,80.5,6,14.6,2,4.9,0,0,2,4.9
12X092,P.S. 092 BRONX,3,2014,Male,37,262,28,75.7,6,16.2,2,5.4,1,2.7,3,8.1
12X092,P.S. 092 BRONX,3,2015,Female,28,278,19,67.9,6,21.4,3,10.7,0,0,3,10.7
12X092,P.S. 092 BRONX,3,2015,Male,18,276,10,55.6,8,44.4,0,0,0,0,0,0
12X092,P.S. 092 BRONX,4,2013,Female,41,264,32,78,7,17.1,2,4.9,0,0,2,4.9
12X092,P.S. 092 BRONX,4,2013,Male,28,270,20,71.4,5,17.9,3,10.7,0,0,3,10.7
12X092,P.S. 092 BRONX,4,2014,Female,35,261,27,77.1,8,22.9,0,0,0,0,0,0
12X092,P.S. 092 BRONX,4,2014,Male,43,252,38,88.4,5,11.6,0,0,0,0,0,0
12X092,P.S. 092 BRONX,4,2015,Female,37,239,31,83.8,6,16.2,0,0,0,0,0,0
12X092,P.S. 092 BRONX,4,2015,Male,36,254,29,80.6,4,11.1,3,8.3,0,0,3,8.3
12X092,P.S. 092 BRONX,5,2013,Female,29,285,18,62.1,11,37.9,0,0,0,0,0,0
12X092,P.S. 092 BRONX,5,2013,Male,36,264,31,86.1,4,11.1,1,2.8,0,0,1,2.8
12X092,P.S. 092 BRONX,5,2014,Female,40,266,32,80,7,17.5,1,2.5,0,0,1,2.5
12X092,P.S. 092 BRONX,5,2014,Male,30,278,20,66.7,8,26.7,2,6.7,0,0,2,6.7
12X092,P.S. 092 BRONX,5,2015,Female,28,268,23,82.1,4,14.3,1,3.6,0,0,1,3.6
12X092,P.S. 092 BRONX,5,2015,Male,40,258,37,92.5,1,2.5,2,5,0,0,2,5
12X092,P.S. 092 BRONX,All Grades,2013,Female,103,274,68,66,31,30.1,4,3.9,0,0,4,3.9
12X092,P.S. 092 BRONX,All Grades,2013,Male,122,264,93,76.2,23,18.9,6,4.9,0,0,6,4.9
12X092,P.S. 092 BRONX,All Grades,2014,Female,116,261,92,79.3,21,18.1,3,2.6,0,0,3,2.6
12X092,P.S. 092 BRONX,All Grades,2014,Male,110,262,86,78.2,19,17.3,4,3.6,1,0.9,5,4.5
12X092,P.S. 092 BRONX,All Grades,2015,Female,93,259,73,78.5,16,17.2,4,4.3,0,0,4,4.3
12X092,P.S. 092 BRONX,All Grades,2015,Male,94,260,76,80.9,13,13.8,5,5.3,0,0,5,5.3
12X098,J.H.S. 098 HERMAN RIDDER,6,2013,Female,48,284,21,43.8,23,47.9,2,4.2,2,4.2,4,8.3
12X098,J.H.S. 098 HERMAN RIDDER,6,2013,Male,55,278,32,58.2,19,34.5,4,7.3,0,0,4,7.3
12X098,J.H.S. 098 HERMAN RIDDER,6,2014,Female,36,281,15,41.7,17,47.2,4,11.1,0,0,4,11.1
12X098,J.H.S. 098 HERMAN RIDDER,6,2014,Male,29,291,12,41.4,12,41.4,4,13.8,1,3.4,5,17.2
12X098,J.H.S. 098 HERMAN RIDDER,6,2015,Female,32,280,16,50,13,40.6,2,6.3,1,3.1,3,9.4
12X098,J.H.S. 098 HERMAN RIDDER,6,2015,Male,38,277,20,52.6,10,26.3,3,7.9,5,13.2,8,21.1
12X098,J.H.S. 098 HERMAN RIDDER,7,2013,Female,48,288,23,47.9,22,45.8,3,6.3,0,0,3,6.3
12X098,J.H.S. 098 HERMAN RIDDER,7,2013,Male,64,276,38,59.4,18,28.1,8,12.5,0,0,8,12.5
12X098,J.H.S. 098 HERMAN RIDDER,7,2014,Female,50,288,25,50,17,34,7,14,1,2,8,16
12X098,J.H.S. 098 HERMAN RIDDER,7,2014,Male,55,283,32,58.2,18,32.7,5,9.1,0,0,5,9.1
12X098,J.H.S. 098 HERMAN RIDDER,7,2015,Female,35,272,27,77.1,7,20,1,2.9,0,0,1,2.9
12X098,J.H.S. 098 HERMAN RIDDER,7,2015,Male,27,276,20,74.1,5,18.5,2,7.4,0,0,2,7.4
12X098,J.H.S. 098 HERMAN RIDDER,8,2013,Female,66,291,24,36.4,34,51.5,7,10.6,1,1.5,8,12.1
12X098,J.H.S. 098 HERMAN RIDDER,8,2013,Male,69,291,34,49.3,23,33.3,11,15.9,1,1.4,12,17.4
12X098,J.H.S. 098 HERMAN RIDDER,8,2014,Female,50,304,14,28,19,38,15,30,2,4,17,34
12X098,J.H.S. 098 HERMAN RIDDER,8,2014,Male,62,294,21,33.9,24,38.7,14,22.6,3,4.8,17,27.4
12X098,J.H.S. 098 HERMAN RIDDER,8,2015,Female,52,282,22,42.3,26,50,3,5.8,1,1.9,4,7.7
12X098,J.H.S. 098 HERMAN RIDDER,8,2015,Male,49,284,21,42.9,22,44.9,5,10.2,1,2,6,12.2
12X098,J.H.S. 098 HERMAN RIDDER,All Grades,2013,Female,162,288,68,42,79,48.8,12,7.4,3,1.9,15,9.3
12X098,J.H.S. 098 HERMAN RIDDER,All Grades,2013,Male,188,282,104,55.3,60,31.9,23,12.2,1,0.5,24,12.8
12X098,J.H.S. 098 HERMAN RIDDER,All Grades,2014,Female,136,292,54,39.7,53,39,26,19.1,3,2.2,29,21.3
12X098,J.H.S. 098 HERMAN RIDDER,All Grades,2014,Male,146,289,65,44.5,54,37,23,15.8,4,2.7,27,18.5
12X098,J.H.S. 098 HERMAN RIDDER,All Grades,2015,Female,119,279,65,54.6,46,38.7,6,5,2,1.7,8,6.7
12X098,J.H.S. 098 HERMAN RIDDER,All Grades,2015,Male,114,280,61,53.5,37,32.5,10,8.8,6,5.3,16,14
12X129,M.S. 129 ACADEMY FOR INDEPENDENT LEARNING AND LEADERSHIP,6,2013,Female,91,276,59,64.8,23,25.3,5,5.5,4,4.4,9,9.9
12X129,M.S. 129 ACADEMY FOR INDEPENDENT LEARNING AND LEADERSHIP,6,2013,Male,66,282,36,54.5,19,28.8,8,12.1,3,4.5,11,16.7
12X129,M.S. 129 ACADEMY FOR INDEPENDENT LEARNING AND LEADERSHIP,6,2014,Female,79,291,27,34.2,35,44.3,13,16.5,4,5.1,17,21.5
12X129,M.S. 129 ACADEMY FOR INDEPENDENT LEARNING AND LEADERSHIP,6,2014,Male,73,283,33,45.2,33,45.2,4,5.5,3,4.1,7,9.6
12X129,M.S. 129 ACADEMY FOR INDEPENDENT LEARNING AND LEADERSHIP,6,2015,Female,81,286,40,49.4,28,34.6,12,14.8,1,1.2,13,16
12X129,M.S. 129 ACADEMY FOR INDEPENDENT LEARNING AND LEADERSHIP,6,2015,Male,115,283,55,47.8,41,35.7,17,14.8,2,1.7,19,16.5
12X129,M.S. 129 ACADEMY FOR INDEPENDENT LEARNING AND LEADERSHIP,7,2013,Female,69,291,32,46.4,29,42,8,11.6,0,0,8,11.6
12X129,M.S. 129 ACADEMY FOR INDEPENDENT LEARNING AND LEADERSHIP,7,2013,Male,87,288,46,52.9,29,33.3,9,10.3,3,3.4,12,13.8
12X129,M.S. 129 ACADEMY FOR INDEPENDENT LEARNING AND LEADERSHIP,7,2014,Female,88,289,44,50,29,33,11,12.5,4,4.5,15,17
12X129,M.S. 129 ACADEMY FOR INDEPENDENT LEARNING AND LEADERSHIP,7,2014,Male,76,285,44,57.9,20,26.3,9,11.8,3,3.9,12,15.8
12X129,M.S. 129 ACADEMY FOR INDEPENDENT LEARNING AND LEADERSHIP,7,2015,Female,78,299,33,42.3,21,26.9,20,25.6,4,5.1,24,30.8
12X129,M.S. 129 ACADEMY FOR INDEPENDENT LEARNING AND LEADERSHIP,7,2015,Male,71,288,36,50.7,25,35.2,6,8.5,4,5.6,10,14.1
12X129,M.S. 129 ACADEMY FOR INDEPENDENT LEARNING AND LEADERSHIP,8,2013,Female,74,290,30,40.5,35,47.3,8,10.8,1,1.4,9,12.2
12X129,M.S. 129 ACADEMY FOR INDEPENDENT LEARNING AND LEADERSHIP,8,2013,Male,91,289,40,44,37,40.7,12,13.2,2,2.2,14,15.4
12X129,M.S. 129 ACADEMY FOR INDEPENDENT LEARNING AND LEADERSHIP,8,2014,Female,64,293,25,39.1,28,43.8,11,17.2,0,0,11,17.2
12X129,M.S. 129 ACADEMY FOR INDEPENDENT LEARNING AND LEADERSHIP,8,2014,Male,80,294,29,36.3,32,40,15,18.8,4,5,19,23.8
12X129,M.S. 129 ACADEMY FOR INDEPENDENT LEARNING AND LEADERSHIP,8,2015,Female,76,281,44,57.9,27,35.5,4,5.3,1,1.3,5,6.6
12X129,M.S. 129 ACADEMY FOR INDEPENDENT LEARNING AND LEADERSHIP,8,2015,Male,69,277,38,55.1,27,39.1,4,5.8,0,0,4,5.8
12X129,M.S. 129 ACADEMY FOR INDEPENDENT LEARNING AND LEADERSHIP,All Grades,2013,Female,234,285,121,51.7,87,37.2,21,9,5,2.1,26,11.1
12X129,M.S. 129 ACADEMY FOR INDEPENDENT LEARNING AND LEADERSHIP,All Grades,2013,Male,244,287,122,50,85,34.8,29,11.9,8,3.3,37,15.2
12X129,M.S. 129 ACADEMY FOR INDEPENDENT LEARNING AND LEADERSHIP,All Grades,2014,Female,231,291,96,41.6,92,39.8,35,15.2,8,3.5,43,18.6
12X129,M.S. 129 ACADEMY FOR INDEPENDENT LEARNING AND LEADERSHIP,All Grades,2014,Male,229,287,106,46.3,85,37.1,28,12.2,10,4.4,38,16.6
12X129,M.S. 129 ACADEMY FOR INDEPENDENT LEARNING AND LEADERSHIP,All Grades,2015,Female,235,289,117,49.8,76,32.3,36,15.3,6,2.6,42,17.9
12X129,M.S. 129 ACADEMY FOR INDEPENDENT LEARNING AND LEADERSHIP,All Grades,2015,Male,255,283,129,50.6,93,36.5,27,10.6,6,2.4,33,12.9
12X134,P.S. 134 GEORGE F. BRISTOW,3,2013,Female,46,280,26,56.5,15,32.6,5,10.9,0,0,5,10.9
12X134,P.S. 134 GEORGE F. BRISTOW,3,2013,Male,52,271,30,57.7,14,26.9,4,7.7,4,7.7,8,15.4
12X134,P.S. 134 GEORGE F. BRISTOW,3,2014,Female,63,285,28,44.4,26,41.3,8,12.7,1,1.6,9,14.3
12X134,P.S. 134 GEORGE F. BRISTOW,3,2014,Male,55,279,28,50.9,20,36.4,6,10.9,1,1.8,7,12.7
12X134,P.S. 134 GEORGE F. BRISTOW,3,2015,Female,49,290,17,34.7,23,46.9,9,18.4,0,0,9,18.4
12X134,P.S. 134 GEORGE F. BRISTOW,3,2015,Male,44,285,22,50,17,38.6,5,11.4,0,0,5,11.4
12X134,P.S. 134 GEORGE F. BRISTOW,4,2013,Female,47,285,21,44.7,19,40.4,4,8.5,3,6.4,7,14.9
12X134,P.S. 134 GEORGE F. BRISTOW,4,2013,Male,53,278,30,56.6,16,30.2,3,5.7,4,7.5,7,13.2
12X134,P.S. 134 GEORGE F. BRISTOW,4,2014,Female,43,281,23,53.5,10,23.3,6,14,4,9.3,10,23.3
12X134,P.S. 134 GEORGE F. BRISTOW,4,2014,Male,49,279,25,51,13,26.5,5,10.2,6,12.2,11,22.4
12X134,P.S. 134 GEORGE F. BRISTOW,4,2015,Female,58,294,17,29.3,22,37.9,16,27.6,3,5.2,19,32.8
12X134,P.S. 134 GEORGE F. BRISTOW,4,2015,Male,47,287,21,44.7,15,31.9,6,12.8,5,10.6,11,23.4
12X134,P.S. 134 GEORGE F. BRISTOW,5,2013,Female,43,291,21,48.8,12,27.9,9,20.9,1,2.3,10,23.3
12X134,P.S. 134 GEORGE F. BRISTOW,5,2013,Male,36,285,25,69.4,9,25,1,2.8,1,2.8,2,5.6
12X134,P.S. 134 GEORGE F. BRISTOW,5,2014,Female,48,293,26,54.2,12,25,8,16.7,2,4.2,10,20.8
12X134,P.S. 134 GEORGE F. BRISTOW,5,2014,Male,49,284,28,57.1,11,22.4,7,14.3,3,6.1,10,20.4
12X134,P.S. 134 GEORGE F. BRISTOW,5,2015,Female,35,289,14,40,16,45.7,4,11.4,1,2.9,5,14.3
12X134,P.S. 134 GEORGE F. BRISTOW,5,2015,Male,42,278,26,61.9,10,23.8,3,7.1,3,7.1,6,14.3
12X134,P.S. 134 GEORGE F. BRISTOW,All Grades,2013,Female,136,285,68,50,46,33.8,18,13.2,4,2.9,22,16.2
12X134,P.S. 134 GEORGE F. BRISTOW,All Grades,2013,Male,141,277,85,60.3,39,27.7,8,5.7,9,6.4,17,12.1
12X134,P.S. 134 GEORGE F. BRISTOW,All Grades,2014,Female,154,287,77,50,48,31.2,22,14.3,7,4.5,29,18.8
12X134,P.S. 134 GEORGE F. BRISTOW,All Grades,2014,Male,153,280,81,52.9,44,28.8,18,11.8,10,6.5,28,18.3
12X134,P.S. 134 GEORGE F. BRISTOW,All Grades,2015,Female,142,291,48,33.8,61,43,29,20.4,4,2.8,33,23.2
12X134,P.S. 134 GEORGE F. BRISTOW,All Grades,2015,Male,133,284,69,51.9,42,31.6,14,10.5,8,6,22,16.5
12X150,P.S. 150 CHARLES JAMES FOX,3,2013,Female,68,290,30,44.1,21,30.9,13,19.1,4,5.9,17,25
12X150,P.S. 150 CHARLES JAMES FOX,3,2013,Male,73,281,42,57.5,19,26,8,11,4,5.5,12,16.4
12X150,P.S. 150 CHARLES JAMES FOX,3,2014,Female,70,289,30,42.9,26,37.1,10,14.3,4,5.7,14,20
12X150,P.S. 150 CHARLES JAMES FOX,3,2014,Male,73,285,37,50.7,24,32.9,12,16.4,0,0,12,16.4
12X150,P.S. 150 CHARLES JAMES FOX,3,2015,Female,59,279,29,49.2,24,40.7,5,8.5,1,1.7,6,10.2
12X150,P.S. 150 CHARLES JAMES FOX,3,2015,Male,66,278,35,53,23,34.8,7,10.6,1,1.5,8,12.1
12X150,P.S. 150 CHARLES JAMES FOX,4,2013,Female,68,284,31,45.6,31,45.6,6,8.8,0,0,6,8.8
12X150,P.S. 150 CHARLES JAMES FOX,4,2013,Male,68,286,27,39.7,29,42.6,9,13.2,3,4.4,12,17.6
12X150,P.S. 150 CHARLES JAMES FOX,4,2014,Female,66,295,26,39.4,17,25.8,16,24.2,7,10.6,23,34.8
12X150,P.S. 150 CHARLES JAMES FOX,4,2014,Male,72,280,37,51.4,19,26.4,11,15.3,5,6.9,16,22.2
12X150,P.S. 150 CHARLES JAMES FOX,4,2015,Female,74,286,35,47.3,27,36.5,6,8.1,6,8.1,12,16.2
12X150,P.S. 150 CHARLES JAMES FOX,4,2015,Male,82,285,31,37.8,34,41.5,12,14.6,5,6.1,17,20.7
12X150,P.S. 150 CHARLES JAMES FOX,5,2013,Female,69,277,49,71,16,23.2,4,5.8,0,0,4,5.8
12X150,P.S. 150 CHARLES JAMES FOX,5,2013,Male,67,277,52,77.6,12,17.9,3,4.5,0,0,3,4.5
12X150,P.S. 150 CHARLES JAMES FOX,5,2014,Female,75,288,42,56,25,33.3,7,9.3,1,1.3,8,10.7
12X150,P.S. 150 CHARLES JAMES FOX,5,2014,Male,69,291,29,42,29,42,7,10.1,4,5.8,11,15.9
12X150,P.S. 150 CHARLES JAMES FOX,5,2015,Female,53,291,25,47.2,17,32.1,9,17,2,3.8,11,20.8
12X150,P.S. 150 CHARLES JAMES FOX,5,2015,Male,65,272,45,69.2,11,16.9,7,10.8,2,3.1,9,13.8
12X150,P.S. 150 CHARLES JAMES FOX,All Grades,2013,Female,205,283,110,53.7,68,33.2,23,11.2,4,2,27,13.2
12X150,P.S. 150 CHARLES JAMES FOX,All Grades,2013,Male,208,281,121,58.2,60,28.8,20,9.6,7,3.4,27,13
12X150,P.S. 150 CHARLES JAMES FOX,All Grades,2014,Female,211,290,98,46.4,68,32.2,33,15.6,12,5.7,45,21.3
12X150,P.S. 150 CHARLES JAMES FOX,All Grades,2014,Male,214,285,103,48.1,72,33.6,30,14,9,4.2,39,18.2
12X150,P.S. 150 CHARLES JAMES FOX,All Grades,2015,Female,186,285,89,47.8,68,36.6,20,10.8,9,4.8,29,15.6
12X150,P.S. 150 CHARLES JAMES FOX,All Grades,2015,Male,213,279,111,52.1,68,31.9,26,12.2,8,3.8,34,16
12X190,E.S.M.T- I.S. 190,6,2013,Female,36,288,18,50,14,38.9,3,8.3,1,2.8,4,11.1
12X190,E.S.M.T- I.S. 190,6,2013,Male,53,281,28,52.8,22,41.5,2,3.8,1,1.9,3,5.7
12X190,E.S.M.T- I.S. 190,6,2014,Female,41,289,17,41.5,21,51.2,1,2.4,2,4.9,3,7.3
12X190,E.S.M.T- I.S. 190,6,2014,Male,39,290,18,46.2,14,35.9,5,12.8,2,5.1,7,17.9
12X190,E.S.M.T- I.S. 190,6,2015,Female,32,278,17,53.1,11,34.4,3,9.4,1,3.1,4,12.5
12X190,E.S.M.T- I.S. 190,6,2015,Male,39,281,17,43.6,19,48.7,2,5.1,1,2.6,3,7.7
12X190,E.S.M.T- I.S. 190,7,2013,Female,37,277,28,75.7,9,24.3,0,0,0,0,0,0
12X190,E.S.M.T- I.S. 190,7,2013,Male,41,271,31,75.6,9,22,1,2.4,0,0,1,2.4
12X190,E.S.M.T- I.S. 190,7,2014,Female,38,293,18,47.4,15,39.5,5,13.2,0,0,5,13.2
12X190,E.S.M.T- I.S. 190,7,2014,Male,48,287,29,60.4,18,37.5,1,2.1,0,0,1,2.1
12X190,E.S.M.T- I.S. 190,7,2015,Female,36,285,21,58.3,11,30.6,4,11.1,0,0,4,11.1
12X190,E.S.M.T- I.S. 190,7,2015,Male,34,285,21,61.8,10,29.4,3,8.8,0,0,3,8.8
12X190,E.S.M.T- I.S. 190,8,2013,Female,25,295,11,44,10,40,3,12,1,4,4,16
12X190,E.S.M.T- I.S. 190,8,2013,Male,43,287,24,55.8,13,30.2,5,11.6,1,2.3,6,14
12X190,E.S.M.T- I.S. 190,8,2014,Female,21,287,5,23.8,16,76.2,0,0,0,0,0,0
12X190,E.S.M.T- I.S. 190,8,2014,Male,31,283,18,58.1,13,41.9,0,0,0,0,0,0
12X190,E.S.M.T- I.S. 190,8,2015,Female,34,294,13,38.2,14,41.2,7,20.6,0,0,7,20.6
12X190,E.S.M.T- I.S. 190,8,2015,Male,46,284,27,58.7,14,30.4,4,8.7,1,2.2,5,10.9
12X190,E.S.M.T- I.S. 190,All Grades,2013,Female,98,285,57,58.2,33,33.7,6,6.1,2,2,8,8.2
12X190,E.S.M.T- I.S. 190,All Grades,2013,Male,137,280,83,60.6,44,32.1,8,5.8,2,1.5,10,7.3
