DBN,School Name,Grade,Year,Category,Number Tested,Mean Scale Score,Level1Count,Level1Percentage,Level2Count,Level2Percentage,Level3Count,Level3Percentage,Level4Count,Level4Percentage,Level3And4Count,Level3And4Percentage
19K677,EAST NEW YORK ELEMENTARY SCHOOL OF EXCELLENCE,4,2013,EP,69,278,35,50.7,31,44.9,2,2.9,1,1.4,3,4.3
19K677,EAST NEW YORK ELEMENTARY SCHOOL OF EXCELLENCE,4,2013,Former ELL,2,s,s,s,s,s,s,s,s,s,s,s
19K677,EAST NEW YORK ELEMENTARY SCHOOL OF EXCELLENCE,4,2014,ELL,3,s,s,s,s,s,s,s,s,s,s,s
19K677,EAST NEW YORK ELEMENTARY SCHOOL OF EXCELLENCE,4,2014,EP,68,289,29,42.6,29,42.6,8,11.8,2,2.9,10,14.7
19K677,EAST NEW YORK ELEMENTARY SCHOOL OF EXCELLENCE,4,2015,ELL,6,269,4,66.7,2,33.3,0,0,0,0,0,0
19K677,EAST NEW YORK ELEMENTARY SCHOOL OF EXCELLENCE,4,2015,EP,74,292,33,44.6,22,29.7,13,17.6,6,8.1,19,25.7
19K677,EAST NEW YORK ELEMENTARY SCHOOL OF EXCELLENCE,5,2013,ELL,3,s,s,s,s,s,s,s,s,s,s,s
19K677,EAST NEW YORK ELEMENTARY SCHOOL OF EXCELLENCE,5,2013,EP,54,280,28,51.9,22,40.7,3,5.6,1,1.9,4,7.4
19K677,EAST NEW YORK ELEMENTARY SCHOOL OF EXCELLENCE,5,2013,Former ELL,4,s,s,s,s,s,s,s,s,s,s,s
19K677,EAST NEW YORK ELEMENTARY SCHOOL OF EXCELLENCE,5,2014,ELL,2,s,s,s,s,s,s,s,s,s,s,s
19K677,EAST NEW YORK ELEMENTARY SCHOOL OF EXCELLENCE,5,2014,EP,59,273,43,72.9,12,20.3,4,6.8,0,0,4,6.8
19K677,EAST NEW YORK ELEMENTARY SCHOOL OF EXCELLENCE,5,2014,Former ELL,1,s,s,s,s,s,s,s,s,s,s,s
19K677,EAST NEW YORK ELEMENTARY SCHOOL OF EXCELLENCE,5,2015,ELL,5,s,s,s,s,s,s,s,s,s,s,s
19K677,EAST NEW YORK ELEMENTARY SCHOOL OF EXCELLENCE,5,2015,EP,63,283,36,57.1,23,36.5,2,3.2,2,3.2,4,6.3
19K677,EAST NEW YORK ELEMENTARY SCHOOL OF EXCELLENCE,5,2015,Former ELL,1,s,s,s,s,s,s,s,s,s,s,s
19K677,EAST NEW YORK ELEMENTARY SCHOOL OF EXCELLENCE,All Grades,2013,ELL,5,s,s,s,s,s,s,s,s,s,s,s
19K677,EAST NEW YORK ELEMENTARY SCHOOL OF EXCELLENCE,All Grades,2013,EP,186,284,88,47.3,83,44.6,13,7,2,1.1,15,8.1
19K677,EAST NEW YORK ELEMENTARY SCHOOL OF EXCELLENCE,All Grades,2013,Former ELL,9,279,6,66.7,2,22.2,1,11.1,0,0,1,11.1
19K677,EAST NEW YORK ELEMENTARY SCHOOL OF EXCELLENCE,All Grades,2014,ELL,10,242,10,100,0,0,0,0,0,0,0,0
19K677,EAST NEW YORK ELEMENTARY SCHOOL OF EXCELLENCE,All Grades,2014,EP,207,282,118,57,61,29.5,25,12.1,3,1.4,28,13.5
19K677,EAST NEW YORK ELEMENTARY SCHOOL OF EXCELLENCE,All Grades,2014,Former ELL,1,s,s,s,s,s,s,s,s,s,s,s
19K677,EAST NEW YORK ELEMENTARY SCHOOL OF EXCELLENCE,All Grades,2015,ELL,21,265,16,76.2,4,19,1,4.8,0,0,1,4.8
19K677,EAST NEW YORK ELEMENTARY SCHOOL OF EXCELLENCE,All Grades,2015,EP,223,287,110,49.3,75,33.6,28,12.6,10,4.5,38,17
19K677,EAST NEW YORK ELEMENTARY SCHOOL OF EXCELLENCE,All Grades,2015,Former ELL,3,s,s,s,s,s,s,s,s,s,s,s
19K678,EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,6,2013,ELL,7,255,6,85.7,1,14.3,0,0,0,0,0,0
19K678,EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,6,2013,EP,73,291,28,38.4,36,49.3,7,9.6,2,2.7,9,12.3
19K678,EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,6,2013,Former ELL,5,s,s,s,s,s,s,s,s,s,s,s
19K678,EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,6,2014,ELL,4,s,s,s,s,s,s,s,s,s,s,s
19K678,EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,6,2014,EP,75,277,39,52,32,42.7,4,5.3,0,0,4,5.3
19K678,EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,6,2014,Former ELL,3,s,s,s,s,s,s,s,s,s,s,s
19K678,EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,6,2015,ELL,5,s,s,s,s,s,s,s,s,s,s,s
19K678,EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,6,2015,EP,77,277,45,58.4,25,32.5,5,6.5,2,2.6,7,9.1
19K678,EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,6,2015,Former ELL,4,s,s,s,s,s,s,s,s,s,s,s
19K678,EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,7,2013,ELL,2,s,s,s,s,s,s,s,s,s,s,s
19K678,EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,7,2013,EP,67,289,29,43.3,28,41.8,9,13.4,1,1.5,10,14.9
19K678,EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,7,2013,Former ELL,1,s,s,s,s,s,s,s,s,s,s,s
19K678,EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,7,2014,ELL,4,s,s,s,s,s,s,s,s,s,s,s
19K678,EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,7,2014,EP,73,286,29,39.7,31,42.5,12,16.4,1,1.4,13,17.8
19K678,EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,7,2014,Former ELL,3,s,s,s,s,s,s,s,s,s,s,s
19K678,EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,7,2015,ELL,3,s,s,s,s,s,s,s,s,s,s,s
19K678,EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,7,2015,EP,78,277,49,62.8,23,29.5,6,7.7,0,0,6,7.7
19K678,EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,7,2015,Former ELL,3,s,s,s,s,s,s,s,s,s,s,s
19K678,EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,8,2013,ELL,1,s,s,s,s,s,s,s,s,s,s,s
19K678,EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,8,2013,EP,54,278,28,51.9,24,44.4,2,3.7,0,0,2,3.7
19K678,EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,8,2013,Former ELL,4,s,s,s,s,s,s,s,s,s,s,s
19K678,EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,8,2014,ELL,2,s,s,s,s,s,s,s,s,s,s,s
19K678,EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,8,2014,EP,67,285,23,34.3,37,55.2,7,10.4,0,0,7,10.4
19K678,EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,8,2014,Former ELL,2,s,s,s,s,s,s,s,s,s,s,s
19K678,EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,8,2015,ELL,5,s,s,s,s,s,s,s,s,s,s,s
19K678,EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,8,2015,EP,74,290,23,31.1,37,50,14,18.9,0,0,14,18.9
19K678,EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,8,2015,Former ELL,2,s,s,s,s,s,s,s,s,s,s,s
19K678,EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,All Grades,2013,ELL,10,263,8,80,2,20,0,0,0,0,0,0
19K678,EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,All Grades,2013,EP,194,287,85,43.8,88,45.4,18,9.3,3,1.5,21,10.8
19K678,EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,All Grades,2013,Former ELL,10,273,6,60,4,40,0,0,0,0,0,0
19K678,EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,All Grades,2014,ELL,10,262,9,90,1,10,0,0,0,0,0,0
19K678,EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,All Grades,2014,EP,215,283,91,42.3,100,46.5,23,10.7,1,0.5,24,11.2
19K678,EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,All Grades,2014,Former ELL,8,282,3,37.5,5,62.5,0,0,0,0,0,0
19K678,EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,All Grades,2015,ELL,13,254,11,84.6,2,15.4,0,0,0,0,0,0
19K678,EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,All Grades,2015,EP,229,281,117,51.1,85,37.1,25,10.9,2,0.9,27,11.8
19K678,EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,All Grades,2015,Former ELL,9,277,5,55.6,4,44.4,0,0,0,0,0,0
19K760,HIGHLAND PARK COMMUNITY SCHOOL,6,2015,ELL,15,242,15,100,0,0,0,0,0,0,0,0
19K760,HIGHLAND PARK COMMUNITY SCHOOL,6,2015,EP,84,293,26,31,41,48.8,10,11.9,7,8.3,17,20.2
19K760,HIGHLAND PARK COMMUNITY SCHOOL,6,2015,Former ELL,7,281,4,57.1,3,42.9,0,0,0,0,0,0
19K760,HIGHLAND PARK COMMUNITY SCHOOL,All Grades,2015,ELL,15,242,15,100,0,0,0,0,0,0,0,0
19K760,HIGHLAND PARK COMMUNITY SCHOOL,All Grades,2015,EP,84,293,26,31,41,48.8,10,11.9,7,8.3,17,20.2
19K760,HIGHLAND PARK COMMUNITY SCHOOL,All Grades,2015,Former ELL,7,281,4,57.1,3,42.9,0,0,0,0,0,0
20K030,PS/IS 30 MARY WHITE OVINGTON,6,2013,ELL,9,262,7,77.8,2,22.2,0,0,0,0,0,0
20K030,PS/IS 30 MARY WHITE OVINGTON,6,2013,EP,92,303,15,16.3,59,64.1,11,12,7,7.6,18,19.6
20K030,PS/IS 30 MARY WHITE OVINGTON,6,2013,Former ELL,9,301,1,11.1,7,77.8,1,11.1,0,0,1,11.1
20K030,PS/IS 30 MARY WHITE OVINGTON,6,2014,ELL,18,288,7,38.9,9,50,1,5.6,1,5.6,2,11.1
20K030,PS/IS 30 MARY WHITE OVINGTON,6,2014,EP,122,311,13,10.7,64,52.5,24,19.7,21,17.2,45,36.9
20K030,PS/IS 30 MARY WHITE OVINGTON,6,2014,Former ELL,10,299,3,30,5,50,2,20,0,0,2,20
20K030,PS/IS 30 MARY WHITE OVINGTON,6,2015,ELL,18,270,13,72.2,4,22.2,0,0,1,5.6,1,5.6
20K030,PS/IS 30 MARY WHITE OVINGTON,6,2015,EP,96,306,18,18.8,41,42.7,23,24,14,14.6,37,38.5
20K030,PS/IS 30 MARY WHITE OVINGTON,6,2015,Former ELL,10,318,1,10,4,40,1,10,4,40,5,50
20K030,PS/IS 30 MARY WHITE OVINGTON,7,2013,ELL,17,264,15,88.2,1,5.9,1,5.9,0,0,1,5.9
20K030,PS/IS 30 MARY WHITE OVINGTON,7,2013,EP,94,312,16,17,39,41.5,29,30.9,10,10.6,39,41.5
20K030,PS/IS 30 MARY WHITE OVINGTON,7,2013,Former ELL,9,313,1,11.1,4,44.4,3,33.3,1,11.1,4,44.4
20K030,PS/IS 30 MARY WHITE OVINGTON,7,2014,ELL,9,273,7,77.8,1,11.1,1,11.1,0,0,1,11.1
20K030,PS/IS 30 MARY WHITE OVINGTON,7,2014,EP,100,305,19,19,45,45,31,31,5,5,36,36
20K030,PS/IS 30 MARY WHITE OVINGTON,7,2014,Former ELL,7,294,2,28.6,4,57.1,1,14.3,0,0,1,14.3
20K030,PS/IS 30 MARY WHITE OVINGTON,7,2015,ELL,11,250,9,81.8,2,18.2,0,0,0,0,0,0
20K030,PS/IS 30 MARY WHITE OVINGTON,7,2015,EP,129,304,30,23.3,60,46.5,34,26.4,5,3.9,39,30.2
20K030,PS/IS 30 MARY WHITE OVINGTON,7,2015,Former ELL,12,298,2,16.7,8,66.7,2,16.7,0,0,2,16.7
20K030,PS/IS 30 MARY WHITE OVINGTON,8,2013,ELL,14,242,12,85.7,2,14.3,0,0,0,0,0,0
20K030,PS/IS 30 MARY WHITE OVINGTON,8,2013,EP,101,313,6,5.9,47,46.5,37,36.6,11,10.9,48,47.5
20K030,PS/IS 30 MARY WHITE OVINGTON,8,2013,Former ELL,6,319,0,0,2,33.3,4,66.7,0,0,4,66.7
20K030,PS/IS 30 MARY WHITE OVINGTON,8,2014,ELL,16,281,10,62.5,4,25,1,6.3,1,6.3,2,12.5
20K030,PS/IS 30 MARY WHITE OVINGTON,8,2014,EP,99,322,2,2,41,41.4,33,33.3,23,23.2,56,56.6
20K030,PS/IS 30 MARY WHITE OVINGTON,8,2014,Former ELL,7,300,2,28.6,3,42.9,2,28.6,0,0,2,28.6
20K030,PS/IS 30 MARY WHITE OVINGTON,8,2015,ELL,6,276,4,66.7,2,33.3,0,0,0,0,0,0
20K030,PS/IS 30 MARY WHITE OVINGTON,8,2015,EP,104,313,8,7.7,45,43.3,37,35.6,14,13.5,51,49
20K030,PS/IS 30 MARY WHITE OVINGTON,8,2015,Former ELL,6,297,0,0,6,100,0,0,0,0,0,0
20K030,PS/IS 30 MARY WHITE OVINGTON,All Grades,2013,ELL,40,256,34,85,5,12.5,1,2.5,0,0,1,2.5
20K030,PS/IS 30 MARY WHITE OVINGTON,All Grades,2013,EP,287,309,37,12.9,145,50.5,77,26.8,28,9.8,105,36.6
20K030,PS/IS 30 MARY WHITE OVINGTON,All Grades,2013,Former ELL,24,310,2,8.3,13,54.2,8,33.3,1,4.2,9,37.5
20K030,PS/IS 30 MARY WHITE OVINGTON,All Grades,2014,ELL,43,282,24,55.8,14,32.6,3,7,2,4.7,5,11.6
20K030,PS/IS 30 MARY WHITE OVINGTON,All Grades,2014,EP,321,313,34,10.6,150,46.7,88,27.4,49,15.3,137,42.7
20K030,PS/IS 30 MARY WHITE OVINGTON,All Grades,2014,Former ELL,24,298,7,29.2,12,50,5,20.8,0,0,5,20.8
20K030,PS/IS 30 MARY WHITE OVINGTON,All Grades,2015,ELL,35,265,26,74.3,8,22.9,0,0,1,2.9,1,2.9
20K030,PS/IS 30 MARY WHITE OVINGTON,All Grades,2015,EP,329,307,56,17,146,44.4,94,28.6,33,10,127,38.6
20K030,PS/IS 30 MARY WHITE OVINGTON,All Grades,2015,Former ELL,28,305,3,10.7,18,64.3,3,10.7,4,14.3,7,25
20K048,P.S. 048 MAPLETON,3,2013,ELL,24,276,16,66.7,8,33.3,0,0,0,0,0,0
20K048,P.S. 048 MAPLETON,3,2013,EP,72,312,15,20.8,25,34.7,26,36.1,6,8.3,32,44.4
20K048,P.S. 048 MAPLETON,3,2013,Former ELL,13,310,2,15.4,8,61.5,3,23.1,0,0,3,23.1
20K048,P.S. 048 MAPLETON,3,2014,ELL,14,263,11,78.6,2,14.3,1,7.1,0,0,1,7.1
20K048,P.S. 048 MAPLETON,3,2014,EP,61,301,17,27.9,22,36.1,20,32.8,2,3.3,22,36.1
20K048,P.S. 048 MAPLETON,3,2014,Former ELL,12,304,2,16.7,4,33.3,6,50,0,0,6,50
20K048,P.S. 048 MAPLETON,3,2015,ELL,23,281,13,56.5,8,34.8,2,8.7,0,0,2,8.7
20K048,P.S. 048 MAPLETON,3,2015,EP,60,301,18,30,21,35,20,33.3,1,1.7,21,35
20K048,P.S. 048 MAPLETON,3,2015,Former ELL,12,303,3,25,6,50,3,25,0,0,3,25
20K048,P.S. 048 MAPLETON,4,2013,ELL,16,269,10,62.5,5,31.3,1,6.3,0,0,1,6.3
20K048,P.S. 048 MAPLETON,4,2013,EP,65,313,10,15.4,25,38.5,19,29.2,11,16.9,30,46.2
20K048,P.S. 048 MAPLETON,4,2013,Former ELL,9,315,1,11.1,5,55.6,2,22.2,1,11.1,3,33.3
20K048,P.S. 048 MAPLETON,4,2014,ELL,18,275,12,66.7,6,33.3,0,0,0,0,0,0
20K048,P.S. 048 MAPLETON,4,2014,EP,79,315,9,11.4,31,39.2,26,32.9,13,16.5,39,49.4
20K048,P.S. 048 MAPLETON,4,2014,Former ELL,5,s,s,s,s,s,s,s,s,s,s,s
20K048,P.S. 048 MAPLETON,4,2015,ELL,16,280,9,56.3,6,37.5,0,0,1,6.3,1,6.3
20K048,P.S. 048 MAPLETON,4,2015,EP,67,308,14,20.9,25,37.3,21,31.3,7,10.4,28,41.8
20K048,P.S. 048 MAPLETON,4,2015,Former ELL,4,s,s,s,s,s,s,s,s,s,s,s
20K048,P.S. 048 MAPLETON,5,2013,ELL,13,261,12,92.3,1,7.7,0,0,0,0,0,0
20K048,P.S. 048 MAPLETON,5,2013,EP,58,303,20,34.5,18,31,12,20.7,8,13.8,20,34.5
20K048,P.S. 048 MAPLETON,5,2013,Former ELL,6,314,0,0,4,66.7,1,16.7,1,16.7,2,33.3
20K048,P.S. 048 MAPLETON,5,2014,ELL,9,261,5,55.6,3,33.3,1,11.1,0,0,1,11.1
20K048,P.S. 048 MAPLETON,5,2014,EP,66,312,14,21.2,22,33.3,22,33.3,8,12.1,30,45.5
20K048,P.S. 048 MAPLETON,5,2014,Former ELL,17,306,4,23.5,8,47.1,2,11.8,3,17.6,5,29.4
20K048,P.S. 048 MAPLETON,5,2015,ELL,13,267,10,76.9,3,23.1,0,0,0,0,0,0
20K048,P.S. 048 MAPLETON,5,2015,EP,79,314,15,19,28,35.4,19,24.1,17,21.5,36,45.6
20K048,P.S. 048 MAPLETON,5,2015,Former ELL,8,308,1,12.5,5,62.5,2,25,0,0,2,25
20K048,P.S. 048 MAPLETON,All Grades,2013,ELL,53,270,38,71.7,14,26.4,1,1.9,0,0,1,1.9
20K048,P.S. 048 MAPLETON,All Grades,2013,EP,195,310,45,23.1,68,34.9,57,29.2,25,12.8,82,42.1
20K048,P.S. 048 MAPLETON,All Grades,2013,Former ELL,28,312,3,10.7,17,60.7,6,21.4,2,7.1,8,28.6
20K048,P.S. 048 MAPLETON,All Grades,2014,ELL,41,268,28,68.3,11,26.8,2,4.9,0,0,2,4.9
20K048,P.S. 048 MAPLETON,All Grades,2014,EP,206,310,40,19.4,75,36.4,68,33,23,11.2,91,44.2
20K048,P.S. 048 MAPLETON,All Grades,2014,Former ELL,34,307,6,17.6,14,41.2,11,32.4,3,8.8,14,41.2
20K048,P.S. 048 MAPLETON,All Grades,2015,ELL,52,277,32,61.5,17,32.7,2,3.8,1,1.9,3,5.8
20K048,P.S. 048 MAPLETON,All Grades,2015,EP,206,309,47,22.8,74,35.9,60,29.1,25,12.1,85,41.3
20K048,P.S. 048 MAPLETON,All Grades,2015,Former ELL,24,309,4,16.7,12,50,8,33.3,0,0,8,33.3
20K062,J.H.S. 062 DITMAS,5,2014,ELL,1,s,s,s,s,s,s,s,s,s,s,s
20K062,J.H.S. 062 DITMAS,6,2013,ELL,85,255,70,82.4,15,17.6,0,0,0,0,0,0
20K062,J.H.S. 062 DITMAS,6,2013,EP,216,299,50,23.1,117,54.2,35,16.2,14,6.5,49,22.7
20K062,J.H.S. 062 DITMAS,6,2013,Former ELL,55,298,13,23.6,31,56.4,8,14.5,3,5.5,11,20
20K062,J.H.S. 062 DITMAS,6,2014,ELL,72,268,45,62.5,26,36.1,1,1.4,0,0,1,1.4
20K062,J.H.S. 062 DITMAS,6,2014,EP,219,304,36,16.4,122,55.7,43,19.6,18,8.2,61,27.9
20K062,J.H.S. 062 DITMAS,6,2014,Former ELL,23,310,1,4.3,15,65.2,6,26.1,1,4.3,7,30.4
20K062,J.H.S. 062 DITMAS,6,2015,ELL,61,261,49,80.3,12,19.7,0,0,0,0,0,0
20K062,J.H.S. 062 DITMAS,6,2015,EP,218,308,28,12.8,115,52.8,45,20.6,30,13.8,75,34.4
20K062,J.H.S. 062 DITMAS,6,2015,Former ELL,23,293,7,30.4,13,56.5,2,8.7,1,4.3,3,13
20K062,J.H.S. 062 DITMAS,7,2013,ELL,78,257,64,82.1,10,12.8,4,5.1,0,0,4,5.1
20K062,J.H.S. 062 DITMAS,7,2013,EP,238,302,57,23.9,112,47.1,61,25.6,8,3.4,69,29
20K062,J.H.S. 062 DITMAS,7,2013,Former ELL,30,299,6,20,18,60,5,16.7,1,3.3,6,20
20K062,J.H.S. 062 DITMAS,7,2014,ELL,87,263,63,72.4,23,26.4,1,1.1,0,0,1,1.1
20K062,J.H.S. 062 DITMAS,7,2014,EP,252,305,44,17.5,126,50,73,29,9,3.6,82,32.5
20K062,J.H.S. 062 DITMAS,7,2014,Former ELL,39,303,6,15.4,24,61.5,8,20.5,1,2.6,9,23.1
20K062,J.H.S. 062 DITMAS,7,2015,ELL,63,256,57,90.5,6,9.5,0,0,0,0,0,0
20K062,J.H.S. 062 DITMAS,7,2015,EP,233,299,66,28.3,104,44.6,61,26.2,2,0.9,63,27
20K062,J.H.S. 062 DITMAS,7,2015,Former ELL,37,289,19,51.4,14,37.8,3,8.1,1,2.7,4,10.8
20K062,J.H.S. 062 DITMAS,8,2013,ELL,113,263,88,77.9,24,21.2,1,0.9,0,0,1,0.9
20K062,J.H.S. 062 DITMAS,8,2013,EP,247,301,52,21.1,128,51.8,49,19.8,18,7.3,67,27.1
20K062,J.H.S. 062 DITMAS,8,2013,Former ELL,13,296,3,23.1,7,53.8,3,23.1,0,0,3,23.1
20K062,J.H.S. 062 DITMAS,8,2014,ELL,97,258,81,83.5,15,15.5,1,1,0,0,1,1
20K062,J.H.S. 062 DITMAS,8,2014,EP,259,304,48,18.5,119,45.9,72,27.8,20,7.7,92,35.5
20K062,J.H.S. 062 DITMAS,8,2014,Former ELL,15,302,5,33.3,5,33.3,5,33.3,0,0,5,33.3
20K062,J.H.S. 062 DITMAS,8,2015,ELL,80,257,57,71.3,20,25,3,3.8,0,0,3,3.8
20K062,J.H.S. 062 DITMAS,8,2015,EP,282,304,44,15.6,150,53.2,72,25.5,16,5.7,88,31.2
20K062,J.H.S. 062 DITMAS,8,2015,Former ELL,26,293,6,23.1,17,65.4,3,11.5,0,0,3,11.5
20K062,J.H.S. 062 DITMAS,All Grades,2013,ELL,276,259,222,80.4,49,17.8,5,1.8,0,0,5,1.8
20K062,J.H.S. 062 DITMAS,All Grades,2013,EP,701,301,159,22.7,357,50.9,145,20.7,40,5.7,185,26.4
20K062,J.H.S. 062 DITMAS,All Grades,2013,Former ELL,98,298,22,22.4,56,57.1,16,16.3,4,4.1,20,20.4
20K062,J.H.S. 062 DITMAS,All Grades,2014,ELL,257,262,190,73.9,64,24.9,3,1.2,0,0,3,1.2
20K062,J.H.S. 062 DITMAS,All Grades,2014,EP,730,304,128,17.5,367,50.3,188,25.8,47,6.4,235,32.2
20K062,J.H.S. 062 DITMAS,All Grades,2014,Former ELL,77,305,12,15.6,44,57.1,19,24.7,2,2.6,21,27.3
20K062,J.H.S. 062 DITMAS,All Grades,2015,ELL,204,258,163,79.9,38,18.6,3,1.5,0,0,3,1.5
20K062,J.H.S. 062 DITMAS,All Grades,2015,EP,733,304,138,18.8,369,50.3,178,24.3,48,6.5,226,30.8
20K062,J.H.S. 062 DITMAS,All Grades,2015,Former ELL,86,291,32,37.2,44,51.2,8,9.3,2,2.3,10,11.6
20K069,P.S. 69 VINCENT D. GRIPPO SCHOOL,3,2013,ELL,69,284,34,49.3,32,46.4,3,4.3,0,0,3,4.3
20K069,P.S. 69 VINCENT D. GRIPPO SCHOOL,3,2013,EP,41,314,8,19.5,13,31.7,18,43.9,2,4.9,20,48.8
20K069,P.S. 69 VINCENT D. GRIPPO SCHOOL,3,2013,Former ELL,19,319,0,0,10,52.6,8,42.1,1,5.3,9,47.4
20K069,P.S. 69 VINCENT D. GRIPPO SCHOOL,3,2014,ELL,58,293,20,34.5,22,37.9,16,27.6,0,0,16,27.6
20K069,P.S. 69 VINCENT D. GRIPPO SCHOOL,3,2014,EP,43,314,9,20.9,5,11.6,27,62.8,2,4.7,29,67.4
20K069,P.S. 69 VINCENT D. GRIPPO SCHOOL,3,2014,Former ELL,42,318,8,19,9,21.4,23,54.8,2,4.8,25,59.5
20K069,P.S. 69 VINCENT D. GRIPPO SCHOOL,3,2015,ELL,81,288,40,49.4,23,28.4,18,22.2,0,0,18,22.2
20K069,P.S. 69 VINCENT D. GRIPPO SCHOOL,3,2015,EP,41,309,10,24.4,12,29.3,15,36.6,4,9.8,19,46.3
20K069,P.S. 69 VINCENT D. GRIPPO SCHOOL,3,2015,Former ELL,39,328,3,7.7,13,33.3,18,46.2,5,12.8,23,59
20K069,P.S. 69 VINCENT D. GRIPPO SCHOOL,4,2013,ELL,57,288,24,42.1,22,38.6,10,17.5,1,1.8,11,19.3
20K069,P.S. 69 VINCENT D. GRIPPO SCHOOL,4,2013,EP,72,314,7,9.7,33,45.8,22,30.6,10,13.9,32,44.4
20K069,P.S. 69 VINCENT D. GRIPPO SCHOOL,4,2013,Former ELL,30,318,0,0,16,53.3,11,36.7,3,10,14,46.7
20K069,P.S. 69 VINCENT D. GRIPPO SCHOOL,4,2014,ELL,61,285,29,47.5,22,36.1,10,16.4,0,0,10,16.4
20K069,P.S. 69 VINCENT D. GRIPPO SCHOOL,4,2014,EP,47,325,4,8.5,13,27.7,17,36.2,13,27.7,30,63.8
20K069,P.S. 69 VINCENT D. GRIPPO SCHOOL,4,2014,Former ELL,24,315,0,0,13,54.2,7,29.2,4,16.7,11,45.8
20K069,P.S. 69 VINCENT D. GRIPPO SCHOOL,4,2015,ELL,48,294,20,41.7,12,25,12,25,4,8.3,16,33.3
20K069,P.S. 69 VINCENT D. GRIPPO SCHOOL,4,2015,EP,57,328,5,8.8,14,24.6,20,35.1,18,31.6,38,66.7
20K069,P.S. 69 VINCENT D. GRIPPO SCHOOL,4,2015,Former ELL,34,333,1,2.9,8,23.5,10,29.4,15,44.1,25,73.5
20K069,P.S. 69 VINCENT D. GRIPPO SCHOOL,5,2013,ELL,49,280,23,46.9,17,34.7,9,18.4,0,0,9,18.4
20K069,P.S. 69 VINCENT D. GRIPPO SCHOOL,5,2013,EP,53,328,3,5.7,15,28.3,21,39.6,14,26.4,35,66
20K069,P.S. 69 VINCENT D. GRIPPO SCHOOL,5,2013,Former ELL,21,331,0,0,5,23.8,11,52.4,5,23.8,16,76.2
20K069,P.S. 69 VINCENT D. GRIPPO SCHOOL,5,2014,ELL,41,278,23,56.1,16,39,2,4.9,0,0,2,4.9
20K069,P.S. 69 VINCENT D. GRIPPO SCHOOL,5,2014,EP,76,322,5,6.6,24,31.6,33,43.4,14,18.4,47,61.8
20K069,P.S. 69 VINCENT D. GRIPPO SCHOOL,5,2014,Former ELL,42,318,4,9.5,18,42.9,17,40.5,3,7.1,20,47.6
20K069,P.S. 69 VINCENT D. GRIPPO SCHOOL,5,2015,ELL,44,284,19,43.2,18,40.9,5,11.4,2,4.5,7,15.9
20K069,P.S. 69 VINCENT D. GRIPPO SCHOOL,5,2015,EP,60,326,2,3.3,15,25,31,51.7,12,20,43,71.7
20K069,P.S. 69 VINCENT D. GRIPPO SCHOOL,5,2015,Former ELL,31,305,6,19.4,17,54.8,7,22.6,1,3.2,8,25.8
20K069,P.S. 69 VINCENT D. GRIPPO SCHOOL,All Grades,2013,ELL,175,284,81,46.3,71,40.6,22,12.6,1,0.6,23,13.1
20K069,P.S. 69 VINCENT D. GRIPPO SCHOOL,All Grades,2013,EP,166,318,18,10.8,61,36.7,61,36.7,26,15.7,87,52.4
20K069,P.S. 69 VINCENT D. GRIPPO SCHOOL,All Grades,2013,Former ELL,70,322,0,0,31,44.3,30,42.9,9,12.9,39,55.7
