DBN,School Name,Grade,Year,Category,Number Tested,Mean Scale Score,Level1Count,Level1Percentage,Level2Count,Level2Percentage,Level3Count,Level3Percentage,Level4Count,Level4Percentage,Level3And4Count,Level3And4Percentage
11X083,P.S. 083 DONALD HERTZ,7,2014,Former ELL,9,297,3,33.3,6,66.7,0,0,0,0,0,0
11X083,P.S. 083 DONALD HERTZ,7,2015,ELL,23,274,15,65.2,4,17.4,4,17.4,0,0,4,17.4
11X083,P.S. 083 DONALD HERTZ,7,2015,EP,192,309,56,29.2,69,35.9,33,17.2,34,17.7,67,34.9
11X083,P.S. 083 DONALD HERTZ,7,2015,Former ELL,6,322,0,0,2,33.3,4,66.7,0,0,4,66.7
11X083,P.S. 083 DONALD HERTZ,8,2013,ELL,26,273,16,61.5,8,30.8,2,7.7,0,0,2,7.7
11X083,P.S. 083 DONALD HERTZ,8,2013,EP,181,299,57,31.5,92,50.8,23,12.7,9,5,32,17.7
11X083,P.S. 083 DONALD HERTZ,8,2013,Former ELL,2,s,s,s,s,s,s,s,s,s,s,s
11X083,P.S. 083 DONALD HERTZ,8,2014,ELL,19,270,12,63.2,6,31.6,1,5.3,0,0,1,5.3
11X083,P.S. 083 DONALD HERTZ,8,2014,EP,166,297,47,28.3,88,53,29,17.5,2,1.2,31,18.7
11X083,P.S. 083 DONALD HERTZ,8,2014,Former ELL,10,306,2,20,4,40,4,40,0,0,4,40
11X083,P.S. 083 DONALD HERTZ,8,2015,ELL,15,277,11,73.3,2,13.3,1,6.7,1,6.7,2,13.3
11X083,P.S. 083 DONALD HERTZ,8,2015,EP,175,310,33,18.9,83,47.4,34,19.4,25,14.3,59,33.7
11X083,P.S. 083 DONALD HERTZ,8,2015,Former ELL,10,307,2,20,6,60,2,20,0,0,2,20
11X083,P.S. 083 DONALD HERTZ,All Grades,2013,ELL,120,281,65,54.2,38,31.7,15,12.5,2,1.7,17,14.2
11X083,P.S. 083 DONALD HERTZ,All Grades,2013,EP,1020,308,238,23.3,412,40.4,229,22.5,141,13.8,370,36.3
11X083,P.S. 083 DONALD HERTZ,All Grades,2013,Former ELL,44,311,8,18.2,17,38.6,14,31.8,5,11.4,19,43.2
11X083,P.S. 083 DONALD HERTZ,All Grades,2014,ELL,123,281,69,56.1,37,30.1,12,9.8,5,4.1,17,13.8
11X083,P.S. 083 DONALD HERTZ,All Grades,2014,EP,1020,308,244,23.9,410,40.2,224,22,142,13.9,366,35.9
11X083,P.S. 083 DONALD HERTZ,All Grades,2014,Former ELL,56,310,6,10.7,29,51.8,16,28.6,5,8.9,21,37.5
11X083,P.S. 083 DONALD HERTZ,All Grades,2015,ELL,127,278,74,58.3,37,29.1,12,9.4,4,3.1,16,12.6
11X083,P.S. 083 DONALD HERTZ,All Grades,2015,EP,1008,309,229,22.7,388,38.5,219,21.7,172,17.1,391,38.8
11X083,P.S. 083 DONALD HERTZ,All Grades,2015,Former ELL,49,313,7,14.3,20,40.8,17,34.7,5,10.2,22,44.9
11X087,P.S. 087 BRONX,3,2013,ELL,1,s,s,s,s,s,s,s,s,s,s,s
11X087,P.S. 087 BRONX,3,2013,EP,100,287,47,47,37,37,14,14,2,2,16,16
11X087,P.S. 087 BRONX,3,2014,ELL,3,s,s,s,s,s,s,s,s,s,s,s
11X087,P.S. 087 BRONX,3,2014,EP,99,285,45,45.5,39,39.4,10,10.1,5,5.1,15,15.2
11X087,P.S. 087 BRONX,3,2014,Former ELL,3,s,s,s,s,s,s,s,s,s,s,s
11X087,P.S. 087 BRONX,3,2015,ELL,4,s,s,s,s,s,s,s,s,s,s,s
11X087,P.S. 087 BRONX,3,2015,EP,110,289,42,38.2,45,40.9,15,13.6,8,7.3,23,20.9
11X087,P.S. 087 BRONX,4,2013,ELL,1,s,s,s,s,s,s,s,s,s,s,s
11X087,P.S. 087 BRONX,4,2013,EP,94,291,33,35.1,39,41.5,17,18.1,5,5.3,22,23.4
11X087,P.S. 087 BRONX,4,2013,Former ELL,1,s,s,s,s,s,s,s,s,s,s,s
11X087,P.S. 087 BRONX,4,2014,ELL,1,s,s,s,s,s,s,s,s,s,s,s
11X087,P.S. 087 BRONX,4,2014,EP,96,296,33,34.4,31,32.3,25,26,7,7.3,32,33.3
11X087,P.S. 087 BRONX,4,2014,Former ELL,1,s,s,s,s,s,s,s,s,s,s,s
11X087,P.S. 087 BRONX,4,2015,ELL,2,s,s,s,s,s,s,s,s,s,s,s
11X087,P.S. 087 BRONX,4,2015,EP,104,295,35,33.7,39,37.5,20,19.2,10,9.6,30,28.8
11X087,P.S. 087 BRONX,5,2013,ELL,2,s,s,s,s,s,s,s,s,s,s,s
11X087,P.S. 087 BRONX,5,2013,EP,102,297,45,44.1,31,30.4,23,22.5,3,2.9,26,25.5
11X087,P.S. 087 BRONX,5,2014,ELL,6,247,5,83.3,1,16.7,0,0,0,0,0,0
11X087,P.S. 087 BRONX,5,2014,EP,92,296,39,42.4,33,35.9,14,15.2,6,6.5,20,21.7
11X087,P.S. 087 BRONX,5,2014,Former ELL,1,s,s,s,s,s,s,s,s,s,s,s
11X087,P.S. 087 BRONX,5,2015,ELL,1,s,s,s,s,s,s,s,s,s,s,s
11X087,P.S. 087 BRONX,5,2015,EP,98,303,36,36.7,30,30.6,24,24.5,8,8.2,32,32.7
11X087,P.S. 087 BRONX,5,2015,Former ELL,1,s,s,s,s,s,s,s,s,s,s,s
11X087,P.S. 087 BRONX,All Grades,2013,ELL,4,s,s,s,s,s,s,s,s,s,s,s
11X087,P.S. 087 BRONX,All Grades,2013,EP,296,292,125,42.2,107,36.1,54,18.2,10,3.4,64,21.6
11X087,P.S. 087 BRONX,All Grades,2013,Former ELL,1,s,s,s,s,s,s,s,s,s,s,s
11X087,P.S. 087 BRONX,All Grades,2014,ELL,10,254,9,90,1,10,0,0,0,0,0,0
11X087,P.S. 087 BRONX,All Grades,2014,EP,287,292,117,40.8,103,35.9,49,17.1,18,6.3,67,23.3
11X087,P.S. 087 BRONX,All Grades,2014,Former ELL,5,s,s,s,s,s,s,s,s,s,s,s
11X087,P.S. 087 BRONX,All Grades,2015,ELL,7,268,6,85.7,1,14.3,0,0,0,0,0,0
11X087,P.S. 087 BRONX,All Grades,2015,EP,312,295,113,36.2,114,36.5,59,18.9,26,8.3,85,27.2
11X087,P.S. 087 BRONX,All Grades,2015,Former ELL,1,s,s,s,s,s,s,s,s,s,s,s
11X089,P.S. 089 BRONX,3,2013,ELL,30,286,14,46.7,11,36.7,3,10,2,6.7,5,16.7
11X089,P.S. 089 BRONX,3,2013,EP,96,288,37,38.5,39,40.6,18,18.8,2,2.1,20,20.8
11X089,P.S. 089 BRONX,3,2013,Former ELL,3,s,s,s,s,s,s,s,s,s,s,s
11X089,P.S. 089 BRONX,3,2014,ELL,27,275,17,63,8,29.6,1,3.7,1,3.7,2,7.4
11X089,P.S. 089 BRONX,3,2014,EP,83,292,27,32.5,39,47,13,15.7,4,4.8,17,20.5
11X089,P.S. 089 BRONX,3,2014,Former ELL,5,s,s,s,s,s,s,s,s,s,s,s
11X089,P.S. 089 BRONX,3,2015,ELL,33,272,24,72.7,7,21.2,2,6.1,0,0,2,6.1
11X089,P.S. 089 BRONX,3,2015,EP,107,285,55,51.4,36,33.6,8,7.5,8,7.5,16,15
11X089,P.S. 089 BRONX,3,2015,Former ELL,1,s,s,s,s,s,s,s,s,s,s,s
11X089,P.S. 089 BRONX,4,2013,ELL,30,272,18,60,8,26.7,4,13.3,0,0,4,13.3
11X089,P.S. 089 BRONX,4,2013,EP,91,287,36,39.6,39,42.9,14,15.4,2,2.2,16,17.6
11X089,P.S. 089 BRONX,4,2013,Former ELL,13,316,0,0,6,46.2,5,38.5,2,15.4,7,53.8
11X089,P.S. 089 BRONX,4,2014,ELL,32,279,19,59.4,6,18.8,5,15.6,2,6.3,7,21.9
11X089,P.S. 089 BRONX,4,2014,EP,88,292,30,34.1,41,46.6,13,14.8,4,4.5,17,19.3
11X089,P.S. 089 BRONX,4,2014,Former ELL,4,s,s,s,s,s,s,s,s,s,s,s
11X089,P.S. 089 BRONX,4,2015,ELL,27,271,17,63,8,29.6,2,7.4,0,0,2,7.4
11X089,P.S. 089 BRONX,4,2015,EP,88,287,43,48.9,23,26.1,20,22.7,2,2.3,22,25
11X089,P.S. 089 BRONX,5,2013,ELL,30,278,19,63.3,7,23.3,4,13.3,0,0,4,13.3
11X089,P.S. 089 BRONX,5,2013,EP,83,281,53,63.9,21,25.3,8,9.6,1,1.2,9,10.8
11X089,P.S. 089 BRONX,5,2013,Former ELL,7,312,1,14.3,3,42.9,3,42.9,0,0,3,42.9
11X089,P.S. 089 BRONX,5,2014,ELL,26,261,21,80.8,4,15.4,1,3.8,0,0,1,3.8
11X089,P.S. 089 BRONX,5,2014,EP,94,290,50,53.2,31,33,10,10.6,3,3.2,13,13.8
11X089,P.S. 089 BRONX,5,2014,Former ELL,15,326,2,13.3,1,6.7,9,60,3,20,12,80
11X089,P.S. 089 BRONX,5,2015,ELL,33,277,21,63.6,7,21.2,4,12.1,1,3,5,15.2
11X089,P.S. 089 BRONX,5,2015,EP,88,283,50,56.8,24,27.3,10,11.4,4,4.5,14,15.9
11X089,P.S. 089 BRONX,5,2015,Former ELL,4,s,s,s,s,s,s,s,s,s,s,s
11X089,P.S. 089 BRONX,6,2013,ELL,22,251,18,81.8,4,18.2,0,0,0,0,0,0
11X089,P.S. 089 BRONX,6,2013,EP,121,290,47,38.8,59,48.8,9,7.4,6,5,15,12.4
11X089,P.S. 089 BRONX,6,2013,Former ELL,17,297,4,23.5,9,52.9,4,23.5,0,0,4,23.5
11X089,P.S. 089 BRONX,6,2014,ELL,36,273,21,58.3,14,38.9,1,2.8,0,0,1,2.8
11X089,P.S. 089 BRONX,6,2014,EP,120,296,36,30,57,47.5,19,15.8,8,6.7,27,22.5
11X089,P.S. 089 BRONX,6,2014,Former ELL,8,307,0,0,6,75,0,0,2,25,2,25
11X089,P.S. 089 BRONX,6,2015,ELL,28,276,18,64.3,9,32.1,0,0,1,3.6,1,3.6
11X089,P.S. 089 BRONX,6,2015,EP,147,291,60,40.8,52,35.4,23,15.6,12,8.2,35,23.8
11X089,P.S. 089 BRONX,6,2015,Former ELL,7,313,2,28.6,3,42.9,1,14.3,1,14.3,2,28.6
11X089,P.S. 089 BRONX,7,2013,ELL,31,280,21,67.7,9,29,0,0,1,3.2,1,3.2
11X089,P.S. 089 BRONX,7,2013,EP,123,294,58,47.2,46,37.4,15,12.2,4,3.3,19,15.4
11X089,P.S. 089 BRONX,7,2013,Former ELL,15,303,2,13.3,11,73.3,2,13.3,0,0,2,13.3
11X089,P.S. 089 BRONX,7,2014,ELL,22,268,17,77.3,3,13.6,2,9.1,0,0,2,9.1
11X089,P.S. 089 BRONX,7,2014,EP,138,290,70,50.7,53,38.4,14,10.1,1,0.7,15,10.9
11X089,P.S. 089 BRONX,7,2014,Former ELL,10,291,3,30,6,60,1,10,0,0,1,10
11X089,P.S. 089 BRONX,7,2015,ELL,31,260,24,77.4,7,22.6,0,0,0,0,0,0
11X089,P.S. 089 BRONX,7,2015,EP,118,295,47,39.8,47,39.8,19,16.1,5,4.2,24,20.3
11X089,P.S. 089 BRONX,7,2015,Former ELL,10,298,3,30,5,50,2,20,0,0,2,20
11X089,P.S. 089 BRONX,8,2013,ELL,24,284,10,41.7,13,54.2,1,4.2,0,0,1,4.2
11X089,P.S. 089 BRONX,8,2013,EP,140,296,47,33.6,70,50,18,12.9,5,3.6,23,16.4
11X089,P.S. 089 BRONX,8,2013,Former ELL,14,312,2,14.3,8,57.1,4,28.6,0,0,4,28.6
11X089,P.S. 089 BRONX,8,2014,ELL,30,287,12,40,13,43.3,4,13.3,1,3.3,5,16.7
11X089,P.S. 089 BRONX,8,2014,EP,93,276,62,66.7,28,30.1,3,3.2,0,0,3,3.2
11X089,P.S. 089 BRONX,8,2014,Former ELL,8,315,0,0,5,62.5,3,37.5,0,0,3,37.5
11X089,P.S. 089 BRONX,8,2015,ELL,25,277,16,64,8,32,1,4,0,0,1,4
11X089,P.S. 089 BRONX,8,2015,EP,94,273,68,72.3,23,24.5,3,3.2,0,0,3,3.2
11X089,P.S. 089 BRONX,8,2015,Former ELL,1,s,s,s,s,s,s,s,s,s,s,s
11X089,P.S. 089 BRONX,All Grades,2013,ELL,167,276,100,59.9,52,31.1,12,7.2,3,1.8,15,9
11X089,P.S. 089 BRONX,All Grades,2013,EP,654,290,278,42.5,274,41.9,82,12.5,20,3.1,102,15.6
11X089,P.S. 089 BRONX,All Grades,2013,Former ELL,69,307,9,13,40,58,18,26.1,2,2.9,20,29
11X089,P.S. 089 BRONX,All Grades,2014,ELL,173,275,107,61.8,48,27.7,14,8.1,4,2.3,18,10.4
11X089,P.S. 089 BRONX,All Grades,2014,EP,616,290,275,44.6,249,40.4,72,11.7,20,3.2,92,14.9
11X089,P.S. 089 BRONX,All Grades,2014,Former ELL,50,310,7,14,23,46,14,28,6,12,20,40
11X089,P.S. 089 BRONX,All Grades,2015,ELL,177,272,120,67.8,46,26,9,5.1,2,1.1,11,6.2
11X089,P.S. 089 BRONX,All Grades,2015,EP,642,287,323,50.3,205,31.9,83,12.9,31,4.8,114,17.8
11X089,P.S. 089 BRONX,All Grades,2015,Former ELL,23,302,6,26.1,12,52.2,4,17.4,1,4.3,5,21.7
11X096,P.S. 096 RICHARD RODGERS,3,2013,ELL,12,261,8,66.7,3,25,1,8.3,0,0,1,8.3
11X096,P.S. 096 RICHARD RODGERS,3,2013,EP,158,293,63,39.9,54,34.2,29,18.4,12,7.6,41,25.9
11X096,P.S. 096 RICHARD RODGERS,3,2013,Former ELL,14,291,5,35.7,8,57.1,1,7.1,0,0,1,7.1
11X096,P.S. 096 RICHARD RODGERS,3,2014,ELL,18,274,10,55.6,4,22.2,4,22.2,0,0,4,22.2
11X096,P.S. 096 RICHARD RODGERS,3,2014,EP,134,309,19,14.2,54,40.3,36,26.9,25,18.7,61,45.5
11X096,P.S. 096 RICHARD RODGERS,3,2014,Former ELL,14,294,5,35.7,8,57.1,0,0,1,7.1,1,7.1
11X096,P.S. 096 RICHARD RODGERS,3,2015,ELL,8,291,4,50,2,25,0,0,2,25,2,25
11X096,P.S. 096 RICHARD RODGERS,3,2015,EP,144,301,42,29.2,50,34.7,34,23.6,18,12.5,52,36.1
11X096,P.S. 096 RICHARD RODGERS,3,2015,Former ELL,9,288,3,33.3,5,55.6,1,11.1,0,0,1,11.1
11X096,P.S. 096 RICHARD RODGERS,4,2013,ELL,13,281,4,30.8,8,61.5,1,7.7,0,0,1,7.7
11X096,P.S. 096 RICHARD RODGERS,4,2013,EP,139,297,41,29.5,65,46.8,22,15.8,11,7.9,33,23.7
11X096,P.S. 096 RICHARD RODGERS,4,2013,Former ELL,5,s,s,s,s,s,s,s,s,s,s,s
11X096,P.S. 096 RICHARD RODGERS,4,2014,ELL,14,271,8,57.1,5,35.7,1,7.1,0,0,1,7.1
11X096,P.S. 096 RICHARD RODGERS,4,2014,EP,158,312,35,22.2,50,31.6,41,25.9,32,20.3,73,46.2
11X096,P.S. 096 RICHARD RODGERS,4,2014,Former ELL,4,s,s,s,s,s,s,s,s,s,s,s
11X096,P.S. 096 RICHARD RODGERS,4,2015,ELL,13,265,11,84.6,2,15.4,0,0,0,0,0,0
11X096,P.S. 096 RICHARD RODGERS,4,2015,EP,135,300,34,25.2,59,43.7,25,18.5,17,12.6,42,31.1
11X096,P.S. 096 RICHARD RODGERS,4,2015,Former ELL,16,292,4,25,10,62.5,1,6.3,1,6.3,2,12.5
11X096,P.S. 096 RICHARD RODGERS,5,2013,ELL,12,253,9,75,3,25,0,0,0,0,0,0
11X096,P.S. 096 RICHARD RODGERS,5,2013,EP,141,294,69,48.9,49,34.8,19,13.5,4,2.8,23,16.3
11X096,P.S. 096 RICHARD RODGERS,5,2013,Former ELL,10,285,7,70,2,20,1,10,0,0,1,10
11X096,P.S. 096 RICHARD RODGERS,5,2014,ELL,10,275,7,70,3,30,0,0,0,0,0,0
11X096,P.S. 096 RICHARD RODGERS,5,2014,EP,130,310,39,30,43,33.1,25,19.2,23,17.7,48,36.9
11X096,P.S. 096 RICHARD RODGERS,5,2014,Former ELL,9,293,4,44.4,4,44.4,1,11.1,0,0,1,11.1
11X096,P.S. 096 RICHARD RODGERS,5,2015,ELL,11,272,7,63.6,3,27.3,0,0,1,9.1,1,9.1
11X096,P.S. 096 RICHARD RODGERS,5,2015,EP,151,307,47,31.1,38,25.2,46,30.5,20,13.2,66,43.7
11X096,P.S. 096 RICHARD RODGERS,5,2015,Former ELL,8,285,4,50,2,25,2,25,0,0,2,25
11X096,P.S. 096 RICHARD RODGERS,All Grades,2013,ELL,37,265,21,56.8,14,37.8,2,5.4,0,0,2,5.4
11X096,P.S. 096 RICHARD RODGERS,All Grades,2013,EP,438,294,173,39.5,168,38.4,70,16,27,6.2,97,22.1
11X096,P.S. 096 RICHARD RODGERS,All Grades,2013,Former ELL,29,290,13,44.8,13,44.8,3,10.3,0,0,3,10.3
11X096,P.S. 096 RICHARD RODGERS,All Grades,2014,ELL,42,273,25,59.5,12,28.6,5,11.9,0,0,5,11.9
11X096,P.S. 096 RICHARD RODGERS,All Grades,2014,EP,422,310,93,22,147,34.8,102,24.2,80,19,182,43.1
11X096,P.S. 096 RICHARD RODGERS,All Grades,2014,Former ELL,27,296,10,37,13,48.1,2,7.4,2,7.4,4,14.8
11X096,P.S. 096 RICHARD RODGERS,All Grades,2015,ELL,32,274,22,68.8,7,21.9,0,0,3,9.4,3,9.4
11X096,P.S. 096 RICHARD RODGERS,All Grades,2015,EP,430,303,123,28.6,147,34.2,105,24.4,55,12.8,160,37.2
11X096,P.S. 096 RICHARD RODGERS,All Grades,2015,Former ELL,33,289,11,33.3,17,51.5,4,12.1,1,3,5,15.2
11X097,P.S. 097 BRONX,3,2013,ELL,11,285,7,63.6,3,27.3,1,9.1,0,0,1,9.1
11X097,P.S. 097 BRONX,3,2013,EP,108,308,20,18.5,39,36.1,33,30.6,16,14.8,49,45.4
11X097,P.S. 097 BRONX,3,2013,Former ELL,1,s,s,s,s,s,s,s,s,s,s,s
11X097,P.S. 097 BRONX,3,2014,ELL,3,s,s,s,s,s,s,s,s,s,s,s
11X097,P.S. 097 BRONX,3,2014,EP,94,302,21,22.3,43,45.7,24,25.5,6,6.4,30,31.9
11X097,P.S. 097 BRONX,3,2014,Former ELL,3,s,s,s,s,s,s,s,s,s,s,s
11X097,P.S. 097 BRONX,3,2015,ELL,4,s,s,s,s,s,s,s,s,s,s,s
11X097,P.S. 097 BRONX,3,2015,EP,95,304,22,23.2,31,32.6,32,33.7,10,10.5,42,44.2
11X097,P.S. 097 BRONX,3,2015,Former ELL,4,s,s,s,s,s,s,s,s,s,s,s
11X097,P.S. 097 BRONX,4,2013,ELL,4,s,s,s,s,s,s,s,s,s,s,s
11X097,P.S. 097 BRONX,4,2013,EP,110,296,39,35.5,39,35.5,19,17.3,13,11.8,32,29.1
11X097,P.S. 097 BRONX,4,2013,Former ELL,2,s,s,s,s,s,s,s,s,s,s,s
11X097,P.S. 097 BRONX,4,2014,ELL,8,267,6,75,2,25,0,0,0,0,0,0
11X097,P.S. 097 BRONX,4,2014,EP,109,304,28,25.7,39,35.8,27,24.8,15,13.8,42,38.5
11X097,P.S. 097 BRONX,4,2014,Former ELL,3,s,s,s,s,s,s,s,s,s,s,s
11X097,P.S. 097 BRONX,4,2015,ELL,11,317,1,9.1,5,45.5,2,18.2,3,27.3,5,45.5
11X097,P.S. 097 BRONX,4,2015,EP,96,301,23,24,38,39.6,27,28.1,8,8.3,35,36.5
11X097,P.S. 097 BRONX,4,2015,Former ELL,4,s,s,s,s,s,s,s,s,s,s,s
11X097,P.S. 097 BRONX,5,2013,ELL,7,250,6,85.7,1,14.3,0,0,0,0,0,0
11X097,P.S. 097 BRONX,5,2013,EP,116,303,40,34.5,37,31.9,28,24.1,11,9.5,39,33.6
11X097,P.S. 097 BRONX,5,2013,Former ELL,3,s,s,s,s,s,s,s,s,s,s,s
11X097,P.S. 097 BRONX,5,2014,ELL,3,s,s,s,s,s,s,s,s,s,s,s
11X097,P.S. 097 BRONX,5,2014,EP,108,291,55,50.9,33,30.6,15,13.9,5,4.6,20,18.5
11X097,P.S. 097 BRONX,5,2014,Former ELL,3,s,s,s,s,s,s,s,s,s,s,s
11X097,P.S. 097 BRONX,5,2015,ELL,8,283,5,62.5,1,12.5,2,25,0,0,2,25
11X097,P.S. 097 BRONX,5,2015,EP,90,306,24,26.7,35,38.9,28,31.1,3,3.3,31,34.4
11X097,P.S. 097 BRONX,5,2015,Former ELL,4,s,s,s,s,s,s,s,s,s,s,s
11X097,P.S. 097 BRONX,All Grades,2013,ELL,22,273,15,68.2,6,27.3,1,4.5,0,0,1,4.5
11X097,P.S. 097 BRONX,All Grades,2013,EP,334,302,99,29.6,115,34.4,80,24,40,12,120,35.9
11X097,P.S. 097 BRONX,All Grades,2013,Former ELL,6,301,2,33.3,3,50,1,16.7,0,0,1,16.7
11X097,P.S. 097 BRONX,All Grades,2014,ELL,14,275,11,78.6,2,14.3,1,7.1,0,0,1,7.1
11X097,P.S. 097 BRONX,All Grades,2014,EP,311,299,104,33.4,115,37,66,21.2,26,8.4,92,29.6
11X097,P.S. 097 BRONX,All Grades,2014,Former ELL,9,295,3,33.3,4,44.4,2,22.2,0,0,2,22.2
11X097,P.S. 097 BRONX,All Grades,2015,ELL,23,299,9,39.1,7,30.4,4,17.4,3,13,7,30.4
11X097,P.S. 097 BRONX,All Grades,2015,EP,281,304,69,24.6,104,37,87,31,21,7.5,108,38.4
11X097,P.S. 097 BRONX,All Grades,2015,Former ELL,12,320,0,0,6,50,2,16.7,4,33.3,6,50
11X103,P.S. 103 HECTOR FONTANEZ,3,2013,ELL,42,264,34,81,8,19,0,0,0,0,0,0
11X103,P.S. 103 HECTOR FONTANEZ,3,2013,EP,137,273,83,60.6,47,34.3,5,3.6,2,1.5,7,5.1
11X103,P.S. 103 HECTOR FONTANEZ,3,2013,Former ELL,1,s,s,s,s,s,s,s,s,s,s,s
11X103,P.S. 103 HECTOR FONTANEZ,3,2014,ELL,30,259,25,83.3,5,16.7,0,0,0,0,0,0
11X103,P.S. 103 HECTOR FONTANEZ,3,2014,EP,129,283,69,53.5,34,26.4,17,13.2,9,7,26,20.2
11X103,P.S. 103 HECTOR FONTANEZ,3,2014,Former ELL,7,286,3,42.9,2,28.6,2,28.6,0,0,2,28.6
11X103,P.S. 103 HECTOR FONTANEZ,3,2015,ELL,26,270,15,57.7,9,34.6,2,7.7,0,0,2,7.7
11X103,P.S. 103 HECTOR FONTANEZ,3,2015,EP,139,289,60,43.2,50,36,20,14.4,9,6.5,29,20.9
11X103,P.S. 103 HECTOR FONTANEZ,3,2015,Former ELL,9,295,1,11.1,6,66.7,2,22.2,0,0,2,22.2
11X103,P.S. 103 HECTOR FONTANEZ,4,2013,ELL,23,258,18,78.3,5,21.7,0,0,0,0,0,0
11X103,P.S. 103 HECTOR FONTANEZ,4,2013,EP,130,277,76,58.5,43,33.1,9,6.9,2,1.5,11,8.5
11X103,P.S. 103 HECTOR FONTANEZ,4,2014,ELL,42,265,30,71.4,9,21.4,3,7.1,0,0,3,7.1
11X103,P.S. 103 HECTOR FONTANEZ,4,2014,EP,125,287,49,39.2,53,42.4,19,15.2,4,3.2,23,18.4
11X103,P.S. 103 HECTOR FONTANEZ,4,2014,Former ELL,4,s,s,s,s,s,s,s,s,s,s,s
11X103,P.S. 103 HECTOR FONTANEZ,4,2015,ELL,33,250,29,87.9,3,9.1,1,3,0,0,1,3
11X103,P.S. 103 HECTOR FONTANEZ,4,2015,EP,129,277,68,52.7,38,29.5,15,11.6,8,6.2,23,17.8
11X103,P.S. 103 HECTOR FONTANEZ,4,2015,Former ELL,3,s,s,s,s,s,s,s,s,s,s,s
11X103,P.S. 103 HECTOR FONTANEZ,5,2013,ELL,33,265,27,81.8,4,12.1,2,6.1,0,0,2,6.1
11X103,P.S. 103 HECTOR FONTANEZ,5,2013,EP,132,289,67,50.8,46,34.8,16,12.1,3,2.3,19,14.4
11X103,P.S. 103 HECTOR FONTANEZ,5,2013,Former ELL,6,287,4,66.7,2,33.3,0,0,0,0,0,0
11X103,P.S. 103 HECTOR FONTANEZ,5,2014,ELL,18,270,17,94.4,1,5.6,0,0,0,0,0,0
11X103,P.S. 103 HECTOR FONTANEZ,5,2014,EP,123,293,56,45.5,47,38.2,15,12.2,5,4.1,20,16.3
11X103,P.S. 103 HECTOR FONTANEZ,5,2014,Former ELL,4,s,s,s,s,s,s,s,s,s,s,s
11X103,P.S. 103 HECTOR FONTANEZ,5,2015,ELL,37,273,25,67.6,7,18.9,5,13.5,0,0,5,13.5
11X103,P.S. 103 HECTOR FONTANEZ,5,2015,EP,118,298,42,35.6,49,41.5,21,17.8,6,5.1,27,22.9
11X103,P.S. 103 HECTOR FONTANEZ,5,2015,Former ELL,7,297,3,42.9,1,14.3,1,14.3,2,28.6,3,42.9
11X103,P.S. 103 HECTOR FONTANEZ,All Grades,2013,ELL,98,263,79,80.6,17,17.3,2,2,0,0,2,2
11X103,P.S. 103 HECTOR FONTANEZ,All Grades,2013,EP,399,280,226,56.6,136,34.1,30,7.5,7,1.8,37,9.3
11X103,P.S. 103 HECTOR FONTANEZ,All Grades,2013,Former ELL,7,287,4,57.1,3,42.9,0,0,0,0,0,0
11X103,P.S. 103 HECTOR FONTANEZ,All Grades,2014,ELL,90,264,72,80,15,16.7,3,3.3,0,0,3,3.3
11X103,P.S. 103 HECTOR FONTANEZ,All Grades,2014,EP,377,288,174,46.2,134,35.5,51,13.5,18,4.8,69,18.3
11X103,P.S. 103 HECTOR FONTANEZ,All Grades,2014,Former ELL,15,293,6,40,5,33.3,4,26.7,0,0,4,26.7
11X103,P.S. 103 HECTOR FONTANEZ,All Grades,2015,ELL,96,264,69,71.9,19,19.8,8,8.3,0,0,8,8.3
11X103,P.S. 103 HECTOR FONTANEZ,All Grades,2015,EP,386,288,170,44,137,35.5,56,14.5,23,6,79,20.5
11X103,P.S. 103 HECTOR FONTANEZ,All Grades,2015,Former ELL,19,295,5,26.3,9,47.4,3,15.8,2,10.5,5,26.3
11X105,P.S. 105 SEN ABRAHAM BERNSTEIN,3,2013,ELL,42,282,23,54.8,12,28.6,7,16.7,0,0,7,16.7
11X105,P.S. 105 SEN ABRAHAM BERNSTEIN,3,2013,EP,166,297,47,28.3,82,49.4,28,16.9,9,5.4,37,22.3
11X105,P.S. 105 SEN ABRAHAM BERNSTEIN,3,2013,Former ELL,18,303,3,16.7,11,61.1,2,11.1,2,11.1,4,22.2
11X105,P.S. 105 SEN ABRAHAM BERNSTEIN,3,2014,ELL,40,282,19,47.5,16,40,3,7.5,2,5,5,12.5
11X105,P.S. 105 SEN ABRAHAM BERNSTEIN,3,2014,EP,168,302,35,20.8,80,47.6,43,25.6,10,6,53,31.5
11X105,P.S. 105 SEN ABRAHAM BERNSTEIN,3,2014,Former ELL,26,306,4,15.4,12,46.2,9,34.6,1,3.8,10,38.5
11X105,P.S. 105 SEN ABRAHAM BERNSTEIN,3,2015,ELL,38,286,18,47.4,15,39.5,2,5.3,3,7.9,5,13.2
11X105,P.S. 105 SEN ABRAHAM BERNSTEIN,3,2015,EP,149,300,36,24.2,67,45,34,22.8,12,8.1,46,30.9
11X105,P.S. 105 SEN ABRAHAM BERNSTEIN,3,2015,Former ELL,13,304,3,23.1,5,38.5,5,38.5,0,0,5,38.5
11X105,P.S. 105 SEN ABRAHAM BERNSTEIN,4,2013,ELL,37,284,15,40.5,20,54.1,2,5.4,0,0,2,5.4
