DBN,School Name,Grade,Year,Category,Number Tested,Mean Scale Score,Level1Count,Level1Percentage,Level2Count,Level2Percentage,Level3Count,Level3Percentage,Level4Count,Level4Percentage,Level3And4Count,Level3And4Percentage
12X383,EMOLIOR ACADEMY,All Grades,2014,All Students,233,287,111,47.6,77,33,38,16.3,7,3,45,19.3
12X383,EMOLIOR ACADEMY,All Grades,2015,All Students,230,287,110,47.8,77,33.5,34,14.8,9,3.9,43,18.7
12X384,ENTRADA ACADEMY,6,2013,All Students,96,268,64,66.7,27,28.1,5,5.2,0,0,5,5.2
12X384,ENTRADA ACADEMY,6,2014,All Students,96,259,74,77.1,20,20.8,2,2.1,0,0,2,2.1
12X384,ENTRADA ACADEMY,6,2015,All Students,91,265,67,73.6,22,24.2,2,2.2,0,0,2,2.2
12X384,ENTRADA ACADEMY,7,2013,All Students,107,268,82,76.6,21,19.6,4,3.7,0,0,4,3.7
12X384,ENTRADA ACADEMY,7,2014,All Students,92,266,65,70.7,25,27.2,2,2.2,0,0,2,2.2
12X384,ENTRADA ACADEMY,7,2015,All Students,93,264,75,80.6,16,17.2,2,2.2,0,0,2,2.2
12X384,ENTRADA ACADEMY,8,2013,All Students,123,270,75,61,45,36.6,3,2.4,0,0,3,2.4
12X384,ENTRADA ACADEMY,8,2014,All Students,104,266,74,71.2,23,22.1,4,3.8,3,2.9,7,6.7
12X384,ENTRADA ACADEMY,8,2015,All Students,91,271,61,67,24,26.4,5,5.5,1,1.1,6,6.6
12X384,ENTRADA ACADEMY,All Grades,2013,All Students,326,269,221,67.8,93,28.5,12,3.7,0,0,12,3.7
12X384,ENTRADA ACADEMY,All Grades,2014,All Students,292,264,213,72.9,68,23.3,8,2.7,3,1,11,3.8
12X384,ENTRADA ACADEMY,All Grades,2015,All Students,275,267,203,73.8,62,22.5,9,3.3,1,0.4,10,3.6
12X463,URBAN SCHOLARS COMMUNITY SCHOOL,3,2013,All Students,44,273,28,63.6,15,34.1,1,2.3,0,0,1,2.3
12X463,URBAN SCHOLARS COMMUNITY SCHOOL,3,2014,All Students,51,270,33,64.7,16,31.4,2,3.9,0,0,2,3.9
12X463,URBAN SCHOLARS COMMUNITY SCHOOL,3,2015,All Students,46,271,31,67.4,8,17.4,6,13,1,2.2,7,15.2
12X463,URBAN SCHOLARS COMMUNITY SCHOOL,4,2013,All Students,41,264,31,75.6,8,19.5,2,4.9,0,0,2,4.9
12X463,URBAN SCHOLARS COMMUNITY SCHOOL,4,2014,All Students,51,269,32,62.7,15,29.4,4,7.8,0,0,4,7.8
12X463,URBAN SCHOLARS COMMUNITY SCHOOL,4,2015,All Students,50,274,28,56,13,26,7,14,2,4,9,18
12X463,URBAN SCHOLARS COMMUNITY SCHOOL,5,2013,All Students,40,267,33,82.5,7,17.5,0,0,0,0,0,0
12X463,URBAN SCHOLARS COMMUNITY SCHOOL,5,2014,All Students,39,272,28,71.8,11,28.2,0,0,0,0,0,0
12X463,URBAN SCHOLARS COMMUNITY SCHOOL,5,2015,All Students,47,274,33,70.2,9,19.1,5,10.6,0,0,5,10.6
12X463,URBAN SCHOLARS COMMUNITY SCHOOL,All Grades,2013,All Students,125,268,92,73.6,30,24,3,2.4,0,0,3,2.4
12X463,URBAN SCHOLARS COMMUNITY SCHOOL,All Grades,2014,All Students,141,270,93,66,42,29.8,6,4.3,0,0,6,4.3
12X463,URBAN SCHOLARS COMMUNITY SCHOOL,All Grades,2015,All Students,143,273,92,64.3,30,21,18,12.6,3,2.1,21,14.7
12X531,ARCHER ELEMENTARY SCHOOL,3,2013,All Students,74,264,55,74.3,15,20.3,4,5.4,0,0,4,5.4
12X531,ARCHER ELEMENTARY SCHOOL,3,2014,All Students,71,275,42,59.2,21,29.6,7,9.9,1,1.4,8,11.3
12X531,ARCHER ELEMENTARY SCHOOL,3,2015,All Students,75,279,45,60,19,25.3,9,12,2,2.7,11,14.7
12X531,ARCHER ELEMENTARY SCHOOL,4,2014,All Students,69,279,33,47.8,25,36.2,9,13,2,2.9,11,15.9
12X531,ARCHER ELEMENTARY SCHOOL,4,2015,All Students,65,287,32,49.2,19,29.2,7,10.8,7,10.8,14,21.5
12X531,ARCHER ELEMENTARY SCHOOL,5,2015,All Students,67,284,40,59.7,21,31.3,6,9,0,0,6,9
12X531,ARCHER ELEMENTARY SCHOOL,All Grades,2013,All Students,74,264,55,74.3,15,20.3,4,5.4,0,0,4,5.4
12X531,ARCHER ELEMENTARY SCHOOL,All Grades,2014,All Students,140,277,75,53.6,46,32.9,16,11.4,3,2.1,19,13.6
12X531,ARCHER ELEMENTARY SCHOOL,All Grades,2015,All Students,207,283,117,56.5,59,28.5,22,10.6,9,4.3,31,15
12X536,PS 536,3,2013,All Students,65,286,28,43.1,24,36.9,11,16.9,2,3.1,13,20
12X536,PS 536,3,2014,All Students,61,298,20,32.8,26,42.6,11,18,4,6.6,15,24.6
12X536,PS 536,3,2015,All Students,67,288,33,49.3,22,32.8,11,16.4,1,1.5,12,17.9
12X536,PS 536,4,2014,All Students,54,277,27,50,21,38.9,3,5.6,3,5.6,6,11.1
12X536,PS 536,4,2015,All Students,58,294,16,27.6,27,46.6,11,19,4,6.9,15,25.9
12X536,PS 536,5,2015,All Students,50,285,28,56,15,30,6,12,1,2,7,14
12X536,PS 536,All Grades,2013,All Students,65,286,28,43.1,24,36.9,11,16.9,2,3.1,13,20
12X536,PS 536,All Grades,2014,All Students,115,288,47,40.9,47,40.9,14,12.2,7,6.1,21,18.3
12X536,PS 536,All Grades,2015,All Students,175,289,77,44,64,36.6,28,16,6,3.4,34,19.4
12X691,BRONX LITTLE SCHOOL,3,2013,All Students,51,281,29,56.9,15,29.4,4,7.8,3,5.9,7,13.7
12X691,BRONX LITTLE SCHOOL,3,2014,All Students,77,298,27,35.1,24,31.2,15,19.5,11,14.3,26,33.8
12X691,BRONX LITTLE SCHOOL,3,2015,All Students,48,281,28,58.3,11,22.9,7,14.6,2,4.2,9,18.8
12X691,BRONX LITTLE SCHOOL,4,2013,All Students,49,282,22,44.9,18,36.7,9,18.4,0,0,9,18.4
12X691,BRONX LITTLE SCHOOL,4,2014,All Students,50,296,15,30,23,46,7,14,5,10,12,24
12X691,BRONX LITTLE SCHOOL,4,2015,All Students,71,285,33,46.5,23,32.4,10,14.1,5,7,15,21.1
12X691,BRONX LITTLE SCHOOL,5,2013,All Students,30,306,11,36.7,7,23.3,10,33.3,2,6.7,12,40
12X691,BRONX LITTLE SCHOOL,5,2014,All Students,54,297,21,38.9,17,31.5,15,27.8,1,1.9,16,29.6
12X691,BRONX LITTLE SCHOOL,5,2015,All Students,49,294,25,51,10,20.4,7,14.3,7,14.3,14,28.6
12X691,BRONX LITTLE SCHOOL,All Grades,2013,All Students,130,287,62,47.7,40,30.8,23,17.7,5,3.8,28,21.5
12X691,BRONX LITTLE SCHOOL,All Grades,2014,All Students,181,297,63,34.8,64,35.4,37,20.4,17,9.4,54,29.8
12X691,BRONX LITTLE SCHOOL,All Grades,2015,All Students,168,286,86,51.2,44,26.2,24,14.3,14,8.3,38,22.6
13K003,P.S. 003 THE BEDFORD VILLAGE,3,2013,All Students,87,284,42,48.3,28,32.2,13,14.9,4,4.6,17,19.5
13K003,P.S. 003 THE BEDFORD VILLAGE,3,2014,All Students,78,294,25,32.1,34,43.6,12,15.4,7,9,19,24.4
13K003,P.S. 003 THE BEDFORD VILLAGE,3,2015,All Students,71,290,34,47.9,15,21.1,16,22.5,6,8.5,22,31
13K003,P.S. 003 THE BEDFORD VILLAGE,4,2013,All Students,81,289,34,42,25,30.9,13,16,9,11.1,22,27.2
13K003,P.S. 003 THE BEDFORD VILLAGE,4,2014,All Students,71,293,25,35.2,26,36.6,12,16.9,8,11.3,20,28.2
13K003,P.S. 003 THE BEDFORD VILLAGE,4,2015,All Students,77,289,38,49.4,23,29.9,8,10.4,8,10.4,16,20.8
13K003,P.S. 003 THE BEDFORD VILLAGE,5,2013,All Students,83,292,43,51.8,24,28.9,13,15.7,3,3.6,16,19.3
13K003,P.S. 003 THE BEDFORD VILLAGE,5,2014,All Students,66,291,36,54.5,14,21.2,12,18.2,4,6.1,16,24.2
13K003,P.S. 003 THE BEDFORD VILLAGE,5,2015,All Students,65,301,23,35.4,22,33.8,14,21.5,6,9.2,20,30.8
13K003,P.S. 003 THE BEDFORD VILLAGE,All Grades,2013,All Students,251,288,119,47.4,77,30.7,39,15.5,16,6.4,55,21.9
13K003,P.S. 003 THE BEDFORD VILLAGE,All Grades,2014,All Students,215,293,86,40,74,34.4,36,16.7,19,8.8,55,25.6
13K003,P.S. 003 THE BEDFORD VILLAGE,All Grades,2015,All Students,213,293,95,44.6,60,28.2,38,17.8,20,9.4,58,27.2
13K008,P.S. 008 ROBERT FULTON,3,2013,All Students,86,317,8,9.3,27,31.4,31,36,20,23.3,51,59.3
13K008,P.S. 008 ROBERT FULTON,3,2014,All Students,109,323,10,9.2,28,25.7,38,34.9,33,30.3,71,65.1
13K008,P.S. 008 ROBERT FULTON,3,2015,All Students,82,328,6,7.3,16,19.5,29,35.4,31,37.8,60,73.2
13K008,P.S. 008 ROBERT FULTON,4,2013,All Students,100,318,11,11,27,27,38,38,24,24,62,62
13K008,P.S. 008 ROBERT FULTON,4,2014,All Students,85,323,9,10.6,18,21.2,34,40,24,28.2,58,68.2
13K008,P.S. 008 ROBERT FULTON,4,2015,All Students,79,336,3,3.8,12,15.2,31,39.2,33,41.8,64,81
13K008,P.S. 008 ROBERT FULTON,5,2013,All Students,70,322,14,20,18,25.7,21,30,17,24.3,38,54.3
13K008,P.S. 008 ROBERT FULTON,5,2014,All Students,95,327,11,11.6,25,26.3,33,34.7,26,27.4,59,62.1
13K008,P.S. 008 ROBERT FULTON,5,2015,All Students,62,340,3,4.8,10,16.1,20,32.3,29,46.8,49,79
13K008,P.S. 008 ROBERT FULTON,6,2013,All Students,44,319,6,13.6,11,25,13,29.5,14,31.8,27,61.4
13K008,P.S. 008 ROBERT FULTON,6,2014,All Students,65,318,11,16.9,21,32.3,12,18.5,21,32.3,33,50.8
13K008,P.S. 008 ROBERT FULTON,6,2015,All Students,68,309,13,19.1,26,38.2,19,27.9,10,14.7,29,42.6
13K008,P.S. 008 ROBERT FULTON,7,2014,All Students,38,312,9,23.7,13,34.2,12,31.6,4,10.5,16,42.1
13K008,P.S. 008 ROBERT FULTON,7,2015,All Students,49,315,6,12.2,22,44.9,16,32.7,5,10.2,21,42.9
13K008,P.S. 008 ROBERT FULTON,8,2015,All Students,30,306,8,26.7,12,40,7,23.3,3,10,10,33.3
13K008,P.S. 008 ROBERT FULTON,All Grades,2013,All Students,300,319,39,13,83,27.7,103,34.3,75,25,178,59.3
13K008,P.S. 008 ROBERT FULTON,All Grades,2014,All Students,392,322,50,12.8,105,26.8,129,32.9,108,27.6,237,60.5
13K008,P.S. 008 ROBERT FULTON,All Grades,2015,All Students,370,325,39,10.5,98,26.5,122,33,111,30,233,63
13K009,P.S. 009 TEUNIS G. BERGEN,3,2013,All Students,88,317,24,27.3,19,21.6,19,21.6,26,29.5,45,51.1
13K009,P.S. 009 TEUNIS G. BERGEN,3,2014,All Students,108,315,25,23.1,26,24.1,24,22.2,33,30.6,57,52.8
13K009,P.S. 009 TEUNIS G. BERGEN,3,2015,All Students,113,312,28,24.8,27,23.9,27,23.9,31,27.4,58,51.3
13K009,P.S. 009 TEUNIS G. BERGEN,4,2013,All Students,66,294,23,34.8,26,39.4,13,19.7,4,6.1,17,25.8
13K009,P.S. 009 TEUNIS G. BERGEN,4,2014,All Students,83,306,24,28.9,23,27.7,13,15.7,23,27.7,36,43.4
13K009,P.S. 009 TEUNIS G. BERGEN,4,2015,All Students,100,306,31,31,23,23,18,18,28,28,46,46
13K009,P.S. 009 TEUNIS G. BERGEN,5,2013,All Students,60,303,23,38.3,17,28.3,16,26.7,4,6.7,20,33.3
13K009,P.S. 009 TEUNIS G. BERGEN,5,2014,All Students,58,316,13,22.4,17,29.3,19,32.8,9,15.5,28,48.3
13K009,P.S. 009 TEUNIS G. BERGEN,5,2015,All Students,74,307,24,32.4,22,29.7,15,20.3,13,17.6,28,37.8
13K009,P.S. 009 TEUNIS G. BERGEN,All Grades,2013,All Students,214,306,70,32.7,62,29,48,22.4,34,15.9,82,38.3
13K009,P.S. 009 TEUNIS G. BERGEN,All Grades,2014,All Students,249,312,62,24.9,66,26.5,56,22.5,65,26.1,121,48.6
13K009,P.S. 009 TEUNIS G. BERGEN,All Grades,2015,All Students,287,308,83,28.9,72,25.1,60,20.9,72,25.1,132,46
13K011,P.S. 011 PURVIS J. BEHAN,3,2013,All Students,106,322,13,12.3,25,23.6,33,31.1,35,33,68,64.2
13K011,P.S. 011 PURVIS J. BEHAN,3,2014,All Students,93,319,12,12.9,26,28,35,37.6,20,21.5,55,59.1
13K011,P.S. 011 PURVIS J. BEHAN,3,2015,All Students,130,324,19,14.6,27,20.8,35,26.9,49,37.7,84,64.6
13K011,P.S. 011 PURVIS J. BEHAN,4,2013,All Students,85,316,8,9.4,31,36.5,27,31.8,19,22.4,46,54.1
13K011,P.S. 011 PURVIS J. BEHAN,4,2014,All Students,108,325,11,10.2,29,26.9,30,27.8,38,35.2,68,63
13K011,P.S. 011 PURVIS J. BEHAN,4,2015,All Students,94,317,14,14.9,30,31.9,24,25.5,26,27.7,50,53.2
13K011,P.S. 011 PURVIS J. BEHAN,5,2013,All Students,87,323,8,9.2,34,39.1,29,33.3,16,18.4,45,51.7
13K011,P.S. 011 PURVIS J. BEHAN,5,2014,All Students,79,320,15,19,23,29.1,22,27.8,19,24.1,41,51.9
13K011,P.S. 011 PURVIS J. BEHAN,5,2015,All Students,100,323,13,13,23,23,42,42,22,22,64,64
13K011,P.S. 011 PURVIS J. BEHAN,All Grades,2013,All Students,278,321,29,10.4,90,32.4,89,32,70,25.2,159,57.2
13K011,P.S. 011 PURVIS J. BEHAN,All Grades,2014,All Students,280,322,38,13.6,78,27.9,87,31.1,77,27.5,164,58.6
13K011,P.S. 011 PURVIS J. BEHAN,All Grades,2015,All Students,324,322,46,14.2,80,24.7,101,31.2,97,29.9,198,61.1
13K020,P.S. 020 CLINTON HILL,3,2013,All Students,59,290,29,49.2,14,23.7,9,15.3,7,11.9,16,27.1
13K020,P.S. 020 CLINTON HILL,3,2014,All Students,49,289,18,36.7,19,38.8,12,24.5,0,0,12,24.5
13K020,P.S. 020 CLINTON HILL,3,2015,All Students,44,296,12,27.3,19,43.2,9,20.5,4,9.1,13,29.5
13K020,P.S. 020 CLINTON HILL,4,2013,All Students,41,293,13,31.7,18,43.9,9,22,1,2.4,10,24.4
13K020,P.S. 020 CLINTON HILL,4,2014,All Students,55,285,27,49.1,23,41.8,2,3.6,3,5.5,5,9.1
13K020,P.S. 020 CLINTON HILL,4,2015,All Students,47,288,19,40.4,19,40.4,8,17,1,2.1,9,19.1
13K020,P.S. 020 CLINTON HILL,5,2013,All Students,54,294,25,46.3,16,29.6,13,24.1,0,0,13,24.1
13K020,P.S. 020 CLINTON HILL,5,2014,All Students,45,309,14,31.1,11,24.4,12,26.7,8,17.8,20,44.4
13K020,P.S. 020 CLINTON HILL,5,2015,All Students,48,313,13,27.1,14,29.2,14,29.2,7,14.6,21,43.8
13K020,P.S. 020 CLINTON HILL,All Grades,2013,All Students,154,292,67,43.5,48,31.2,31,20.1,8,5.2,39,25.3
13K020,P.S. 020 CLINTON HILL,All Grades,2014,All Students,149,294,59,39.6,53,35.6,26,17.4,11,7.4,37,24.8
13K020,P.S. 020 CLINTON HILL,All Grades,2015,All Students,139,299,44,31.7,52,37.4,31,22.3,12,8.6,43,30.9
13K044,P.S. 044 MARCUS GARVEY,3,2013,All Students,59,294,22,37.3,25,42.4,6,10.2,6,10.2,12,20.3
13K044,P.S. 044 MARCUS GARVEY,3,2014,All Students,41,283,17,41.5,16,39,5,12.2,3,7.3,8,19.5
13K044,P.S. 044 MARCUS GARVEY,3,2015,All Students,27,287,14,51.9,7,25.9,5,18.5,1,3.7,6,22.2
13K044,P.S. 044 MARCUS GARVEY,4,2013,All Students,51,284,26,51,18,35.3,6,11.8,1,2,7,13.7
13K044,P.S. 044 MARCUS GARVEY,4,2014,All Students,49,286,22,44.9,20,40.8,5,10.2,2,4.1,7,14.3
13K044,P.S. 044 MARCUS GARVEY,4,2015,All Students,30,282,15,50,10,33.3,3,10,2,6.7,5,16.7
13K044,P.S. 044 MARCUS GARVEY,5,2013,All Students,40,283,22,55,14,35,4,10,0,0,4,10
13K044,P.S. 044 MARCUS GARVEY,5,2014,All Students,38,293,16,42.1,15,39.5,5,13.2,2,5.3,7,18.4
13K044,P.S. 044 MARCUS GARVEY,5,2015,All Students,43,296,17,39.5,13,30.2,12,27.9,1,2.3,13,30.2
13K044,P.S. 044 MARCUS GARVEY,All Grades,2013,All Students,150,288,70,46.7,57,38,16,10.7,7,4.7,23,15.3
13K044,P.S. 044 MARCUS GARVEY,All Grades,2014,All Students,128,287,55,43,51,39.8,15,11.7,7,5.5,22,17.2
13K044,P.S. 044 MARCUS GARVEY,All Grades,2015,All Students,100,289,46,46,30,30,20,20,4,4,24,24
13K046,P.S. 046 EDWARD C. BLUM,3,2013,All Students,45,288,20,44.4,18,40,5,11.1,2,4.4,7,15.6
13K046,P.S. 046 EDWARD C. BLUM,3,2014,All Students,71,277,41,57.7,18,25.4,10,14.1,2,2.8,12,16.9
13K046,P.S. 046 EDWARD C. BLUM,3,2015,All Students,52,294,17,32.7,24,46.2,8,15.4,3,5.8,11,21.2
13K046,P.S. 046 EDWARD C. BLUM,4,2013,All Students,46,294,13,28.3,17,37,14,30.4,2,4.3,16,34.8
13K046,P.S. 046 EDWARD C. BLUM,4,2014,All Students,42,305,7,16.7,19,45.2,15,35.7,1,2.4,16,38.1
13K046,P.S. 046 EDWARD C. BLUM,4,2015,All Students,58,288,25,43.1,24,41.4,8,13.8,1,1.7,9,15.5
13K046,P.S. 046 EDWARD C. BLUM,5,2013,All Students,48,294,17,35.4,24,50,7,14.6,0,0,7,14.6
13K046,P.S. 046 EDWARD C. BLUM,5,2014,All Students,41,286,23,56.1,13,31.7,5,12.2,0,0,5,12.2
13K046,P.S. 046 EDWARD C. BLUM,5,2015,All Students,36,278,17,47.2,17,47.2,2,5.6,0,0,2,5.6
13K046,P.S. 046 EDWARD C. BLUM,All Grades,2013,All Students,139,292,50,36,59,42.4,26,18.7,4,2.9,30,21.6
13K046,P.S. 046 EDWARD C. BLUM,All Grades,2014,All Students,154,287,71,46.1,50,32.5,30,19.5,3,1.9,33,21.4
13K046,P.S. 046 EDWARD C. BLUM,All Grades,2015,All Students,146,287,59,40.4,65,44.5,18,12.3,4,2.7,22,15.1
13K054,P.S. 054 SAMUEL C. BARNES,3,2013,All Students,36,286,20,55.6,9,25,5,13.9,2,5.6,7,19.4
13K054,P.S. 054 SAMUEL C. BARNES,3,2014,All Students,32,269,21,65.6,8,25,3,9.4,0,0,3,9.4
13K054,P.S. 054 SAMUEL C. BARNES,3,2015,All Students,29,267,20,69,5,17.2,3,10.3,1,3.4,4,13.8
13K054,P.S. 054 SAMUEL C. BARNES,4,2013,All Students,32,277,14,43.8,16,50,2,6.3,0,0,2,6.3
13K054,P.S. 054 SAMUEL C. BARNES,4,2014,All Students,34,272,23,67.6,7,20.6,2,5.9,2,5.9,4,11.8
13K054,P.S. 054 SAMUEL C. BARNES,4,2015,All Students,31,258,23,74.2,7,22.6,1,3.2,0,0,1,3.2
13K054,P.S. 054 SAMUEL C. BARNES,5,2013,All Students,36,290,19,52.8,8,22.2,7,19.4,2,5.6,9,25
13K054,P.S. 054 SAMUEL C. BARNES,5,2014,All Students,20,279,13,65,3,15,4,20,0,0,4,20
13K054,P.S. 054 SAMUEL C. BARNES,5,2015,All Students,27,285,13,48.1,11,40.7,2,7.4,1,3.7,3,11.1
13K054,P.S. 054 SAMUEL C. BARNES,All Grades,2013,All Students,104,285,53,51,33,31.7,14,13.5,4,3.8,18,17.3
13K054,P.S. 054 SAMUEL C. BARNES,All Grades,2014,All Students,86,273,57,66.3,18,20.9,9,10.5,2,2.3,11,12.8
13K054,P.S. 054 SAMUEL C. BARNES,All Grades,2015,All Students,87,269,56,64.4,23,26.4,6,6.9,2,2.3,8,9.2
13K056,P.S. 056 LEWIS H. LATIMER,3,2013,All Students,41,305,11,26.8,11,26.8,13,31.7,6,14.6,19,46.3
13K056,P.S. 056 LEWIS H. LATIMER,3,2014,All Students,37,310,9,24.3,7,18.9,14,37.8,7,18.9,21,56.8
13K056,P.S. 056 LEWIS H. LATIMER,3,2015,All Students,31,323,6,19.4,3,9.7,8,25.8,14,45.2,22,71
13K056,P.S. 056 LEWIS H. LATIMER,4,2013,All Students,36,305,9,25,8,22.2,11,30.6,8,22.2,19,52.8
13K056,P.S. 056 LEWIS H. LATIMER,4,2014,All Students,34,303,8,23.5,11,32.4,11,32.4,4,11.8,15,44.1
13K056,P.S. 056 LEWIS H. LATIMER,4,2015,All Students,35,297,10,28.6,15,42.9,6,17.1,4,11.4,10,28.6
13K056,P.S. 056 LEWIS H. LATIMER,5,2013,All Students,36,298,17,47.2,11,30.6,5,13.9,3,8.3,8,22.2
13K056,P.S. 056 LEWIS H. LATIMER,5,2014,All Students,35,294,16,45.7,10,28.6,8,22.9,1,2.9,9,25.7
13K056,P.S. 056 LEWIS H. LATIMER,5,2015,All Students,35,307,7,20,13,37.1,13,37.1,2,5.7,15,42.9
13K056,P.S. 056 LEWIS H. LATIMER,All Grades,2013,All Students,113,303,37,32.7,30,26.5,29,25.7,17,15,46,40.7
13K056,P.S. 056 LEWIS H. LATIMER,All Grades,2014,All Students,106,302,33,31.1,28,26.4,33,31.1,12,11.3,45,42.5
13K056,P.S. 056 LEWIS H. LATIMER,All Grades,2015,All Students,101,308,23,22.8,31,30.7,27,26.7,20,19.8,47,46.5
13K067,P.S. 067 CHARLES A. DORSEY,3,2013,All Students,54,273,32,59.3,19,35.2,2,3.7,1,1.9,3,5.6
13K067,P.S. 067 CHARLES A. DORSEY,3,2014,All Students,28,260,25,89.3,2,7.1,1,3.6,0,0,1,3.6
13K067,P.S. 067 CHARLES A. DORSEY,3,2015,All Students,51,269,37,72.5,8,15.7,4,7.8,2,3.9,6,11.8
13K067,P.S. 067 CHARLES A. DORSEY,4,2013,All Students,42,269,30,71.4,10,23.8,2,4.8,0,0,2,4.8
13K067,P.S. 067 CHARLES A. DORSEY,4,2014,All Students,48,264,33,68.8,14,29.2,1,2.1,0,0,1,2.1
13K067,P.S. 067 CHARLES A. DORSEY,4,2015,All Students,22,265,15,68.2,6,27.3,0,0,1,4.5,1,4.5
13K067,P.S. 067 CHARLES A. DORSEY,5,2013,All Students,41,277,28,68.3,9,22,3,7.3,1,2.4,4,9.8
13K067,P.S. 067 CHARLES A. DORSEY,5,2014,All Students,38,264,32,84.2,4,10.5,2,5.3,0,0,2,5.3
13K067,P.S. 067 CHARLES A. DORSEY,5,2015,All Students,43,283,27,62.8,8,18.6,8,18.6,0,0,8,18.6
13K067,P.S. 067 CHARLES A. DORSEY,All Grades,2013,All Students,137,273,90,65.7,38,27.7,7,5.1,2,1.5,9,6.6
13K067,P.S. 067 CHARLES A. DORSEY,All Grades,2014,All Students,114,263,90,78.9,20,17.5,4,3.5,0,0,4,3.5
13K067,P.S. 067 CHARLES A. DORSEY,All Grades,2015,All Students,116,274,79,68.1,22,19,12,10.3,3,2.6,15,12.9
13K093,P.S. 093 WILLIAM H. PRESCOTT,3,2013,All Students,51,291,20,39.2,17,33.3,10,19.6,4,7.8,14,27.5
13K093,P.S. 093 WILLIAM H. PRESCOTT,3,2014,All Students,42,286,15,35.7,19,45.2,8,19,0,0,8,19
13K093,P.S. 093 WILLIAM H. PRESCOTT,3,2015,All Students,46,276,27,58.7,8,17.4,8,17.4,3,6.5,11,23.9
13K093,P.S. 093 WILLIAM H. PRESCOTT,4,2013,All Students,56,270,37,66.1,14,25,4,7.1,1,1.8,5,8.9
13K093,P.S. 093 WILLIAM H. PRESCOTT,4,2014,All Students,47,288,19,40.4,16,34,7,14.9,5,10.6,12,25.5
13K093,P.S. 093 WILLIAM H. PRESCOTT,4,2015,All Students,33,301,8,24.2,11,33.3,8,24.2,6,18.2,14,42.4
13K093,P.S. 093 WILLIAM H. PRESCOTT,5,2013,All Students,41,287,20,48.8,9,22,8,19.5,4,9.8,12,29.3
13K093,P.S. 093 WILLIAM H. PRESCOTT,5,2014,All Students,51,287,26,51,14,27.5,10,19.6,1,2,11,21.6
13K093,P.S. 093 WILLIAM H. PRESCOTT,5,2015,All Students,43,284,25,58.1,10,23.3,6,14,2,4.7,8,18.6
13K093,P.S. 093 WILLIAM H. PRESCOTT,All Grades,2013,All Students,148,282,77,52,40,27,22,14.9,9,6.1,31,20.9
13K093,P.S. 093 WILLIAM H. PRESCOTT,All Grades,2014,All Students,140,287,60,42.9,49,35,25,17.9,6,4.3,31,22.1
13K093,P.S. 093 WILLIAM H. PRESCOTT,All Grades,2015,All Students,122,286,60,49.2,29,23.8,22,18,11,9,33,27
13K113,M.S. 113 RONALD EDMONDS LEARNING CENTER,6,2013,All Students,251,282,121,48.2,112,44.6,14,5.6,4,1.6,18,7.2
13K113,M.S. 113 RONALD EDMONDS LEARNING CENTER,6,2014,All Students,179,280,88,49.2,72,40.2,16,8.9,3,1.7,19,10.6
13K113,M.S. 113 RONALD EDMONDS LEARNING CENTER,6,2015,All Students,128,278,65,50.8,56,43.8,3,2.3,4,3.1,7,5.5
13K113,M.S. 113 RONALD EDMONDS LEARNING CENTER,7,2013,All Students,245,286,137,55.9,76,31,29,11.8,3,1.2,32,13.1
13K113,M.S. 113 RONALD EDMONDS LEARNING CENTER,7,2014,All Students,238,287,127,53.4,86,36.1,24,10.1,1,0.4,25,10.5
13K113,M.S. 113 RONALD EDMONDS LEARNING CENTER,7,2015,All Students,161,286,83,51.6,55,34.2,22,13.7,1,0.6,23,14.3
13K113,M.S. 113 RONALD EDMONDS LEARNING CENTER,8,2013,All Students,254,286,117,46.1,111,43.7,19,7.5,7,2.8,26,10.2
13K113,M.S. 113 RONALD EDMONDS LEARNING CENTER,8,2014,All Students,177,277,99,55.9,74,41.8,4,2.3,0,0,4,2.3
13K113,M.S. 113 RONALD EDMONDS LEARNING CENTER,8,2015,All Students,135,263,108,80,27,20,0,0,0,0,0,0
13K113,M.S. 113 RONALD EDMONDS LEARNING CENTER,All Grades,2013,All Students,750,285,375,50,299,39.9,62,8.3,14,1.9,76,10.1
13K113,M.S. 113 RONALD EDMONDS LEARNING CENTER,All Grades,2014,All Students,594,282,314,52.9,232,39.1,44,7.4,4,0.7,48,8.1
13K113,M.S. 113 RONALD EDMONDS LEARNING CENTER,All Grades,2015,All Students,424,276,256,60.4,138,32.5,25,5.9,5,1.2,30,7.1
13K133,P.S. 133 WILLIAM A. BUTLER,3,2013,All Students,31,277,16,51.6,12,38.7,3,9.7,0,0,3,9.7
13K133,P.S. 133 WILLIAM A. BUTLER,3,2014,All Students,39,292,17,43.6,12,30.8,7,17.9,3,7.7,10,25.6
13K133,P.S. 133 WILLIAM A. BUTLER,3,2015,All Students,52,300,17,32.7,17,32.7,12,23.1,6,11.5,18,34.6
13K133,P.S. 133 WILLIAM A. BUTLER,4,2013,All Students,27,295,8,29.6,13,48.1,4,14.8,2,7.4,6,22.2
13K133,P.S. 133 WILLIAM A. BUTLER,4,2014,All Students,33,290,14,42.4,13,39.4,4,12.1,2,6.1,6,18.2
13K133,P.S. 133 WILLIAM A. BUTLER,4,2015,All Students,37,289,16,43.2,13,35.1,5,13.5,3,8.1,8,21.6
13K133,P.S. 133 WILLIAM A. BUTLER,5,2013,All Students,31,286,16,51.6,13,41.9,1,3.2,1,3.2,2,6.5
